#{"t_start": 1765820461.118134, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.406562,422,0.195983
0.0,640,0.45834
0.0,640,0.71164
0.0,640,3.481812
0.0,640,3.738334
0.0,640,3.981789
0.0,640,6.675896
0.0,640,6.94167
0.177344,585,7.173818
0.0,640,7.421697
0.0,640,10.201223
0.0,640,10.446451
0.0,640,10.691628
0.881875,84,10.724844
0.0,640,13.288162
0.0,640,13.5355
0.0,640,13.779948
0.0,640,16.313189
0.0,640,16.558661
0.0,640,16.803687
0.0,640,19.375227
0.0,640,19.621292
0.0,640,19.864015
0.0,640,22.666185
0.0,640,22.91215
0.0,640,23.156819
0.0,640,25.751056
0.0,640,26.001457
0.0,640,26.25217
0.0,640,26.541677
0.0,640,29.429084
0.0,640,29.681799
0.0,640,29.947346
0.0,640,32.715818
0.0,640,32.963806
0.0,640,33.276083
0.0,640,35.973815
0.0,640,36.233785
0.0,640,36.482815
0.0,640,39.26056
0.0,640,39.529475
0.0,640,39.778842
0.0,640,42.679181
0.0,640,42.943741
0.0,640,43.191596
0.0,640,43.442186
0.0,640,46.189246
0.0,640,46.446701
0.0,640,46.697431
0.0,640,49.499528
0.0,640,49.771234
0.0,640,50.036772
0.0,640,52.711755
0.0,640,52.977245
0.0,640,53.244241
0.0,640,56.207892
0.0,640,56.46764
0.0,640,56.80338
0.0,640,59.568278
0.0,640,59.818595
0.0,640,60.064432
0.0,640,60.333545
0.0,640,63.017971
0.0,640,63.277125
0.0,640,63.652338
0.0,640,66.707167
0.0,640,66.95711
0.0,640,67.216832
0.0,640,70.005633
0.0,640,70.28144
0.0,640,70.53759
0.0,640,73.225232
0.0,640,73.482598
0.746875,180,73.577192
0.154844,601,73.814705
0.0,640,76.73755
0.0,640,76.986471
0.0,640,77.234752
0.0,640,79.794639
0.0,640,80.044166
0.0,640,80.29175
0.0,640,80.536933
0.0,640,83.110526
0.0,640,83.358691
0.0,640,83.604273
0.0,640,86.837594
0.0,640,87.143283
0.0,640,87.407503
0.0,640,90.345907
0.0,640,90.600745
0.0,640,90.866443
0.0,640,93.593481
0.0,640,93.863109
0.0,640,94.112751
0.0,640,96.920279
0.0,640,97.195825
0.0,640,97.451939
0.0,640,97.699245
0.0,640,100.348206
0.0,640,100.610992
0.0,640,100.858246
0.0,640,103.593497
0.0,640,103.877646
0.0,640,104.174044
0.0,640,107.330798
0.0,640,107.600315
0.0,640,107.878145
0.0,640,110.534171
0.0,640,110.788065
0.0,640,111.074094
0.0,640,113.968325
0.0,640,114.227526
0.0,640,114.476516
0.0,640,114.725838
0.0,640,117.375371
0.0,640,117.643046
0.0,640,117.892683
0.0,640,120.611446
0.0,640,120.859212
0.0,640,121.105835
0.0,640,123.667226
0.0,640,123.915685
0.0,640,124.164257
0.0,640,126.75154
0.0,640,126.996831
0.11125,632,127.241805
0.0,640,129.806116
0.0,640,130.051759
0.0,640,130.294943
0.0,640,130.540021
0.0,640,133.123705
0.0,640,133.368791
0.0,640,133.61733
0.0,640,136.194512
0.0,640,136.437748
0.0,640,136.685364
0.0,640,139.283661
0.0,640,139.532884
0.0,640,139.777568
0.0,640,142.483165
0.0,640,142.764992
0.0,640,143.036086
0.0,640,145.586751
0.0,640,145.833079
0.0,640,146.076796
0.0,640,146.323984
0.0,640,149.15435
0.0,640,149.415535
0.0,640,149.682297
0.0,640,152.291048
0.0,640,152.538299
0.0,640,152.797726
0.0,640,155.933282
0.0,640,156.221632
0.0,640,156.477677
0.0,640,159.697832
0.0,640,159.957203
0.0,640,160.210428
0.0,640,163.130343
0.0,640,163.41163
0.0,640,163.681116
0.0,640,163.931185
0.0,640,166.507557
0.0,640,166.75343
0.0,640,167.00516
0.0,640,169.611111
0.0,640,169.874312
0.0,640,170.127187
0.0,640,172.705172
0.0,640,172.955188
0.0,640,173.19756
0.0,640,175.886
0.0,640,176.138055
0.0,640,176.388106
0.0,640,178.994806
0.0,640,179.239247
0.0,640,179.490911
0.0,640,179.735055
0.0,640,182.270408
0.0,640,182.522135
0.0,640,182.765575
0.0,640,185.336606
0.0,640,185.586368
0.0,640,185.834597
0.0,640,188.639839
0.0,640,188.901093
0.0,640,189.140645
0.0,640,191.874252
0.0,640,192.121568
0.0,640,192.366871
0.0,640,195.017007
0.0,640,195.263564
0.0,640,195.517184
0.0,640,195.762838
0.0,640,198.326891
0.0,640,198.568785
0.0,640,198.814053
0.0,640,201.404454
0.0,640,201.671242
0.0,640,201.916434
0.0,640,204.856772
0.0,640,205.100563
0.0,640,205.340243
0.0,640,207.91273
0.0,640,208.179054
0.0,640,208.437401
0.0,640,211.350301
0.0,640,211.643579
0.0,640,211.906701
0.0,640,212.229641
0.0,640,215.291919
0.0,640,215.565409
0.0,640,215.840099
0.0,640,218.864132
0.0,640,219.116113
0.0,640,219.372049
0.0,640,222.518387
0.0,640,222.784778
0.0,640,223.050606
0.0,640,225.884481
0.0,640,226.153255
0.0,640,226.436689
0.0,640,229.256845
0.0,640,229.505296
0.0,640,229.747102
0.0,640,230.00157
0.0,640,232.908599
0.0,640,233.154369
0.0,640,233.41612
0.0,640,236.237664
0.0,640,236.513253
0.0,640,236.854119
0.0,640,240.006359
0.0,640,240.254813
0.0,640,240.512114
0.0,640,243.223064
0.0,640,243.4781
0.0,640,243.74321
0.0,640,246.514685
0.0,640,246.778083
0.0,640,247.043648
0.0,640,247.294522
0.0,640,250.263149
0.0,640,250.556928
0.0,640,250.824654
0.0,640,253.471464
0.0,640,253.729777
0.0,640,253.975865
0.0,640,256.662833
0.0,640,256.908326
0.0,640,257.150141
0.0,640,260.007903
0.0,640,260.253904
0.0,640,260.508631
0.0,640,263.046037
0.0,640,263.29306
0.0,640,263.537031
0.0,640,263.784586
0.0,640,266.363337
0.0,640,266.613434
0.0,640,266.85338
0.0,640,269.466547
0.0,640,269.709939
0.0,640,269.975237
0.0,640,272.627423
0.0,640,272.871717
0.0,640,273.115465
0.0,640,275.866203
0.0,640,276.167567
0.0,640,276.530171
0.0,640,279.242265
0.0,640,279.489368
0.0,640,279.731331
0.0,640,279.984086
0.0,640,282.723298
0.0,640,282.978934
0.0,640,283.222872
0.0,640,285.901855
0.0,640,286.15161
0.0,640,286.396772
0.0,640,289.329588
0.0,640,289.586458
0.0,640,289.840024
0.0,640,292.647279
0.0,640,292.892312
0.0,640,293.131774
0.0,640,295.96885
0.0,640,296.231251
0.0,640,296.493854
0.0,640,296.746968
