#{"t_start": 1765869045.000588, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.086323
0.0,640,0.503099
0.0,640,1.362475
0.0,640,2.223731
0.0,640,3.088213
0.0,640,3.951959
0.0,640,4.824671
0.0,640,5.692982
0.0,640,6.568652
0.0,640,7.450915
0.0,640,8.342712
0.0,640,9.23077
0.0,640,10.117351
0.0,640,11.001731
0.0,640,11.888016
0.0,640,12.808031
0.0,640,13.711226
0.0,640,14.603618
0.0,640,15.510248
0.0,640,16.417428
0.0,640,17.327726
0.0,640,18.230172
0.0,640,19.141101
0.0,640,20.054245
0.0,640,20.988483
0.0,640,21.91871
0.0,640,22.846443
0.0,640,23.764386
0.0,640,24.736479
0.0,640,25.670757
0.0,640,26.600116
0.0,640,27.547328
0.0,640,28.50428
0.0,640,29.452807
0.0,640,30.390416
0.0,640,31.339625
0.0,640,32.317903
0.0,640,33.301837
0.0,640,34.253305
0.0,640,35.211805
0.0,640,36.17648
0.0,640,37.136025
0.0,640,38.089399
0.0,640,39.04155
0.0,640,40.008555
0.0,640,40.973346
0.0,640,41.938179
0.0,640,42.909143
0.0,640,43.877701
0.0,640,44.843701
0.0,640,45.819201
0.0,640,46.786541
0.0,640,47.755352
0.0,640,48.718602
0.0,640,49.677159
0.0,640,50.643348
0.0,640,51.610977
0.0,640,52.572978
0.0,640,53.549839
0.0,640,54.505931
0.0,640,55.475949
0.0,640,56.438657
0.0,640,57.397043
0.0,640,58.373152
0.0,640,59.388592
0.0,640,60.353367
0.0,640,61.314568
0.0,640,62.277361
0.0,640,63.244714
0.0,640,64.208297
0.0,640,65.173157
0.0,640,66.155054
0.0,640,67.119723
0.0,640,68.083061
0.0,640,69.045572
0.0,640,70.017163
0.0,640,70.987699
0.0,640,71.955369
0.0,640,72.916855
0.0,640,73.879538
0.0,640,74.831168
0.0,640,75.794902
0.0,640,76.762248
0.0,640,77.725974
0.0,640,78.692899
0.0,640,79.696435
0.0,640,80.652078
0.0,640,81.621026
0.0,640,82.615032
0.0,640,83.639813
0.0,640,84.618838
0.0,640,85.590554
0.0,640,86.546607
0.0,640,87.527051
0.0,640,88.514499
0.0,640,89.45915
0.0,640,90.424867
0.0,640,91.389058
0.0,640,92.449622
0.0,640,93.412924
0.0,640,94.391058
0.0,640,95.3562
0.0,640,96.332873
0.0,640,97.296138
0.0,640,98.269416
0.0,640,99.235485
0.0,640,100.206974
0.0,640,101.172024
0.0,640,102.147775
0.0,640,103.111192
0.0,640,104.076516
0.0,640,105.033217
0.0,640,105.998512
0.0,640,106.956469
0.0,640,107.919779
0.0,640,108.882102
0.0,640,109.84873
0.0,640,110.816299
0.0,640,111.78124
0.0,640,112.756936
0.0,640,113.714928
0.0,640,114.687796
0.0,640,115.64563
0.0,640,116.614421
0.0,640,117.621993
0.0,640,118.599001
0.0,640,119.560509
0.0,640,120.527848
0.0,640,121.493823
0.0,640,122.455415
0.0,640,123.424122
0.0,640,124.390498
0.0,640,125.371806
0.0,640,126.343608
0.0,640,127.312839
0.0,640,128.28265
