#{"t_start": 1765819619.800989, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.294452
0.0,640,0.53379
0.0,640,0.782312
0.0,640,3.534604
0.0,640,3.773709
0.0,640,4.012566
0.0,640,6.801435
0.0,640,7.047338
0.0,640,7.286269
0.0,640,10.406345
0.914219,61,10.431268
0.0,640,10.677892
0.0,640,10.927712
0.0,640,13.858519
0.0,640,14.106746
0.0,640,14.347226
0.0,640,17.10119
0.0,640,17.359743
0.0,640,17.624253
0.0,640,17.898052
0.0,640,20.887666
0.0,640,21.1277
0.0,640,21.368073
0.0,640,24.178934
0.0,640,24.428192
0.0,640,24.673565
0.0,640,27.512198
0.0,640,27.751965
0.0,640,27.992287
0.0,640,30.690882
0.0,640,30.935403
0.0,640,31.172942
0.0,640,33.914905
0.0,640,34.152426
0.0,640,34.390811
0.0,640,34.626841
0.0,640,37.320687
0.0,640,37.556677
0.0,640,37.796014
0.0,640,40.572682
0.0,640,40.857039
0.0,640,41.103478
0.0,640,43.953423
0.0,640,44.191172
0.0,640,44.439383
0.0,640,47.300067
0.0,640,47.538871
0.0,640,47.780126
0.164687,594,50.556743
0.0,640,50.803969
0.0,640,51.042563
0.0,640,51.284401
0.0,640,54.448843
0.0,640,54.835881
0.0,640,55.161253
0.0,640,58.333188
0.0,640,58.578467
0.0,640,58.816619
0.0,640,61.492814
0.0,640,61.735541
0.0,640,61.974291
0.0,640,64.784355
0.0,640,65.027645
0.0,640,65.266837
0.0,640,67.945716
0.0,640,68.187933
0.0,640,68.427885
0.0,640,68.66763
0.0,640,71.49587
0.0,640,71.75359
0.0,640,71.99536
0.0,640,74.749752
0.0,640,74.989096
0.0,640,75.227324
0.0,640,78.18181
0.0,640,78.422447
0.0,640,78.663562
0.0,640,81.328392
0.0,640,81.566763
0.0,640,81.806551
0.0,640,84.738931
0.0,640,85.114985
0.0,640,85.377348
0.0,640,85.652044
0.0,640,88.458007
0.0,640,88.695343
0.0,640,88.945644
0.0,640,91.811023
0.0,640,92.055463
0.0,640,92.297651
0.0,640,95.239143
0.0,640,95.48769
0.0,640,95.731434
0.0,640,98.673442
0.0,640,98.914912
0.0,640,99.152009
0.0,640,101.937243
0.47125,376,102.080378
