#{"t_start": 1765806367.375224, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,86.924413
0.2584,206,86.999127
0.0,250,87.086984
0.6076,109,87.125474
0.5932,113,87.164889
0.3376,184,87.229593
0.1036,249,90.067157
0.0,250,90.157054
0.3304,186,90.223194
0.0,250,90.311262
0.0,250,90.398985
0.7048,82,90.427817
0.0,250,90.515383
0.4924,141,90.56434
0.0,250,90.651543
0.6364,101,90.686741
0.4384,156,93.056821
0.0,250,93.144636
0.1324,241,93.230547
0.3196,189,93.297281
0.0,250,93.384768
0.7012,83,93.416281
0.2692,203,93.497952
0.334,185,93.571504
0.0,250,93.668521
0.586,115,93.709296
0.0,250,96.235496
0.5536,124,96.28065
0.0,250,96.368505
0.1756,229,96.448518
0.7552,68,96.472247
0.0,250,96.559491
0.73,75,96.586003
0.0,250,96.673871
0.0,250,96.760856
0.0,250,96.848061
0.0,250,96.937534
0.0,250,99.375745
0.226,215,99.455396
0.0,250,99.549265
0.4924,141,99.604069
0.712,80,99.636011
0.0,250,99.729118
0.0,250,99.827655
0.3556,179,99.898033
0.0,250,99.998688
0.0,250,102.469171
0.0,250,102.557474
0.0,250,102.64612
0.0,250,102.7339
0.0,250,102.821574
0.0,250,102.923878
0.604,110,102.965687
0.0,250,103.052779
0.0,250,103.140675
0.1468,237,105.478852
0.8884,31,105.490012
0.5644,121,105.532604
0.5176,134,105.579337
0.0,250,105.666574
0.28,200,105.736939
0.0,250,105.823767
0.4096,164,105.880978
0.0,250,105.969082
0.8488,42,105.984173
0.0,250,106.071612
0.0,250,106.16017
0.0,250,108.418095
0.0,250,108.506483
0.8344,46,108.523027
0.0,250,108.610384
0.0,250,108.698845
0.0,250,108.786361
0.2296,214,108.861813
0.5788,117,108.902589
0.0,250,108.990804
0.676,90,109.022657
0.0,250,111.359121
0.4672,148,111.41204
0.0,250,111.499617
0.0,250,111.587218
0.1648,232,111.668369
0.0,250,111.756633
0.532,130,111.802394
0.0,250,111.889861
0.4456,154,111.951573
0.0,250,114.277168
0.0,250,114.365218
0.0,250,114.453141
0.4564,151,114.505942
0.7552,68,114.529755
0.0,250,114.616679
0.0,250,114.704958
0.0,250,114.792823
0.0,250,114.880053
0.3268,187,114.945841
0.4024,166,117.255128
0.5536,124,117.299027
0.4312,158,117.354153
0.0,250,117.441609
0.3448,182,117.505632
0.4888,142,117.555512
0.1792,228,117.63487
0.0,250,117.722346
0.4996,139,117.771228
0.0,250,117.858122
0.0,250,117.945784
0.3628,177,120.243144
0.4672,148,120.295131
0.0,250,120.382219
0.8344,46,120.398737
0.3484,181,120.462818
0.0,250,120.550241
0.46,150,120.602502
0.0,250,120.689127
0.0,250,120.77664
0.0,250,120.864853
0.1504,236,123.154844
0.0,250,123.242766
0.0,250,123.330707
0.0,250,123.418458
0.6328,102,123.454662
0.4276,159,123.509704
0.748,70,123.534378
0.3736,174,123.595232
0.3268,187,123.66058
0.0,250,123.747804
0.1684,231,123.828078
0.9208,22,126.074091
0.0,250,126.162004
0.0,250,126.24942
0.0,250,126.336688
0.6616,94,126.369529
0.7336,74,126.395202
0.5644,121,126.437583
0.0,250,126.524578
0.5176,134,126.571577
0.0,250,126.658293
0.0,250,126.744969
0.3052,193,128.986817
0.424,160,129.042732
0.4528,152,129.096254
0.6688,92,129.129103
0.2692,203,129.200302
0.0,250,129.286617
0.2944,196,129.354997
0.4492,153,129.408225
0.0,250,129.495121
0.7912,58,129.515752
0.0,250,129.602497
0.4816,144,129.652379
0.5824,116,131.923395
0.6112,108,131.962996
0.0,250,132.050096
0.5752,118,132.091869
0.7516,69,132.116017
0.0,250,132.202677
0.5428,127,132.247155
0.2836,199,132.316633
0.0,250,132.404102
0.0,250,132.491324
0.7696,64,132.514166
0.0,250,132.601562
0.532,130,134.891691
0.3592,178,134.95593
0.0,250,135.043493
0.37,175,135.104903
0.5176,134,135.151307
0.6112,108,135.189264
0.658,95,135.222236
0.5644,121,135.264666
0.0,250,135.351707
0.7804,61,135.37323
0.622,105,135.410164
0.7228,77,135.437005
0.5968,112,135.475983
0.0,250,135.56234
0.712,80,137.789021
0.0,250,137.877943
0.6076,109,137.916078
0.3376,184,137.981619
0.0,250,138.068215
0.6976,84,138.097969
0.6688,92,138.130533
0.0,250,138.217034
0.0,250,138.303951
0.0,250,138.391719
0.1432,238,138.474822
0.0,250,140.805373
0.2224,216,140.881785
0.172,230,140.963832
0.4276,159,141.019397
0.802,55,141.038649
