#{"t_start": 1765868120.169927, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.078709
0.0,640,0.520755
0.0,640,1.442477
0.0,640,2.372883
0.0,640,3.32864
0.0,640,4.258975
0.0,640,5.197681
0.0,640,6.12269
0.0,640,7.071253
0.0,640,8.001676
0.0,640,8.940228
0.0,640,9.889457
0.0,640,10.834596
0.0,640,11.779288
0.0,640,12.720037
0.0,640,13.673811
0.0,640,14.632167
0.0,640,15.591381
0.0,640,16.547054
0.0,640,17.500232
0.0,640,18.460014
0.0,640,19.421985
0.0,640,20.385316
0.0,640,21.359319
0.0,640,22.344335
0.0,640,23.318084
0.0,640,24.299237
0.0,640,25.270499
0.0,640,26.259764
0.0,640,27.241511
0.0,640,28.228177
0.0,640,29.219189
0.0,640,30.217202
0.0,640,31.2149
0.0,640,32.212726
0.0,640,33.213805
0.0,640,34.206093
0.0,640,35.206712
0.0,640,36.208318
0.294062,502,36.999527
0.0,640,38.005059
0.0,640,39.016457
0.0,640,40.05694
0.0,640,41.070402
0.0,640,42.08498
0.0,640,43.100462
0.0,640,44.131894
0.0,640,45.160431
0.0,640,46.201486
0.0,640,47.217982
0.0,640,48.235217
0.0,640,49.258666
0.0,640,50.283075
0.0,640,51.307743
0.0,640,52.334509
0.0,640,53.361682
0.0,640,54.382134
0.0,640,55.407166
0.0,640,56.437863
0.0,640,57.503819
0.0,640,58.526784
0.0,640,59.547686
0.0,640,60.562647
0.0,640,61.583169
0.0,640,62.60108
0.0,640,63.624978
0.0,640,64.639348
0.0,640,65.667457
0.0,640,66.6953
0.0,640,67.718019
0.0,640,68.753081
0.0,640,69.794708
0.0,640,70.826641
0.0,640,71.845944
0.0,640,72.860303
0.0,640,73.894724
0.0,640,74.922498
0.0,640,75.936231
0.0,640,76.961614
0.0,640,77.981441
0.0,640,79.032882
0.0,640,80.063351
0.0,640,81.090093
0.0,640,82.113596
0.0,640,83.136204
0.0,640,84.158258
0.0,640,85.176489
0.0,640,86.199831
0.0,640,87.23421
0.0,640,88.259547
0.0,640,89.283304
0.0,640,90.301609
0.0,640,91.332601
0.0,640,92.356345
0.0,640,93.375854
0.0,640,94.394286
0.0,640,95.424331
0.0,640,96.452129
0.0,640,97.484452
0.0,640,98.510903
0.0,640,99.56717
0.0,640,100.603788
0.0,640,101.634093
0.0,640,102.657795
0.0,640,103.704622
0.0,640,104.732099
0.0,640,105.776359
0.0,640,106.802512
0.0,640,107.832885
0.0,640,108.86651
0.0,640,109.889092
0.0,640,110.915159
0.0,640,111.945508
0.0,640,112.974235
0.0,640,114.001429
0.0,640,115.031274
0.0,640,116.056438
0.0,640,117.111258
0.0,640,118.162274
0.0,640,119.190801
0.0,640,120.219443
0.0,640,121.243621
0.0,640,122.264079
0.0,640,123.293667
0.0,640,124.319249
0.0,640,125.343585
0.0,640,126.368682
0.0,640,127.40266
0.0,640,128.423641
0.0,640,129.445713
0.0,640,130.467672
0.0,640,131.495388
0.0,640,132.523815
0.0,640,133.553895
0.0,640,134.610519
0.0,640,135.660252
0.0,640,136.687589
0.0,640,137.71246
0.0,640,138.733409
0.0,640,139.763553
0.0,640,140.792461
0.0,640,141.824551
0.0,640,142.856213
0.0,640,143.879612
0.0,640,144.905457
0.0,640,145.925209
0.0,640,146.944065
0.0,640,147.971858
0.0,640,149.039391
0.0,640,150.067995
0.0,640,151.107168
0.0,640,152.126907
0.0,640,153.145875
0.0,640,154.173656
0.0,640,155.203477
0.0,640,156.225051
0.0,640,157.260227
0.0,640,158.286399
0.0,640,159.319447
0.0,640,160.347405
0.0,640,161.376844
0.0,640,162.397157
0.0,640,163.424997
0.0,640,164.460927
0.0,640,165.489052
0.0,640,166.524446
0.0,640,167.547865
0.0,640,168.575198
0.0,640,169.608703
0.0,640,170.640809
0.0,640,171.670822
0.0,640,172.688855
0.0,640,173.713402
0.0,640,174.734519
0.0,640,175.762185
0.0,640,176.787677
0.0,640,177.869723
0.0,640,178.89656
0.0,640,179.930232
0.0,640,180.950835
0.0,640,181.971643
0.0,640,183.006635
0.0,640,184.046774
0.0,640,185.077508
0.0,640,186.1083
0.0,640,187.133975
0.0,640,188.161018
0.0,640,189.188715
0.0,640,190.209459
0.0,640,191.239617
0.0,640,192.268683
0.0,640,193.292228
0.0,640,194.338564
0.0,640,195.377289
0.0,640,196.40861
0.0,640,197.440696
0.0,640,198.462433
