#{"t_start": 1765867667.118201, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.073947
0.0,640,0.453715
0.0,640,1.221182
0.0,640,1.993926
0.0,640,2.77452
0.0,640,3.554949
0.0,640,4.343249
0.0,640,5.120442
0.0,640,5.92069
0.0,640,6.71194
0.0,640,7.506461
0.0,640,8.298199
0.0,640,9.093156
0.0,640,9.91923
0.0,640,10.728462
0.0,640,11.525809
0.0,640,12.337444
0.0,640,13.146196
0.0,640,13.958894
0.0,640,14.773601
0.0,640,15.653754
0.0,640,16.473135
0.0,640,17.293582
0.0,640,18.128824
0.0,640,18.956699
0.0,640,19.787121
0.0,640,20.619456
0.0,640,21.452759
0.0,640,22.289581
0.0,640,23.129452
0.0,640,23.972299
0.0,640,24.81734
0.0,640,25.673237
0.0,640,26.522355
0.0,640,27.372682
0.0,640,28.222463
0.0,640,29.078524
0.0,640,29.929474
0.0,640,30.831844
0.0,640,31.699235
0.0,640,32.571207
0.0,640,33.434771
0.0,640,34.299652
0.0,640,35.166664
0.0,640,36.086185
0.0,640,36.960491
0.0,640,37.837907
0.0,640,38.718604
0.0,640,39.61015
0.0,640,40.492687
0.0,640,41.372124
0.0,640,42.244981
0.0,640,43.127274
0.0,640,44.005573
0.0,640,44.88301
0.0,640,45.780474
0.0,640,46.662853
0.0,640,47.539837
0.0,640,48.419069
0.0,640,49.292772
0.0,640,50.171005
0.0,640,51.050679
0.0,640,51.923778
0.0,640,52.795243
0.0,640,53.719551
0.0,640,54.594402
0.0,640,55.470398
0.0,640,56.350622
0.0,640,57.231905
0.0,640,58.106226
0.0,640,58.983626
0.0,640,59.859167
0.0,640,60.741796
0.0,640,61.624178
0.0,640,62.500793
0.0,640,63.37346
0.0,640,64.257457
0.0,640,65.129945
0.0,640,66.01265
0.0,640,66.888232
0.0,640,67.766219
0.0,640,68.639539
0.0,640,69.513534
0.0,640,70.38866
0.0,640,71.321932
0.0,640,72.20315
0.0,640,73.07699
0.0,640,73.953971
0.0,640,74.838241
0.0,640,75.728516
0.0,640,76.603076
0.0,640,77.4744
0.0,640,78.361785
0.0,640,79.238141
0.0,640,80.376768
0.0,640,81.364693
0.0,640,82.277728
0.0,640,83.18024
0.0,640,84.07352
0.0,640,84.966916
0.0,640,85.866648
0.0,640,86.774237
0.0,640,87.665857
0.0,640,88.564726
0.0,640,89.516142
0.0,640,90.525337
0.0,640,91.441687
0.0,640,92.340731
0.0,640,93.240891
0.0,640,94.146412
0.0,640,95.044524
0.0,640,95.95792
0.0,640,96.857143
0.0,640,97.760915
0.0,640,98.656763
0.0,640,99.553032
0.0,640,100.453606
0.0,640,101.351178
0.0,640,102.258713
0.0,640,103.154075
0.0,640,104.052434
0.0,640,104.957748
0.0,640,105.863272
0.0,640,106.75981
0.0,640,107.691338
0.0,640,108.594743
0.0,640,109.492768
0.0,640,110.387192
0.0,640,111.283073
0.0,640,112.179802
0.0,640,113.072493
0.0,640,113.964082
0.0,640,114.86947
0.0,640,115.763729
0.0,640,116.657627
0.0,640,117.551597
0.0,640,118.449437
0.0,640,119.344544
0.0,640,120.240451
0.0,640,121.138621
0.0,640,122.036295
0.0,640,122.938566
0.0,640,123.832926
0.0,640,124.726338
0.0,640,125.659647
0.0,640,126.561822
0.0,640,127.460051
0.0,640,128.358061
0.0,640,129.257556
0.0,640,130.155132
0.0,640,131.052811
0.0,640,131.950096
0.0,640,132.851491
0.0,640,133.752202
0.0,640,134.6463
0.0,640,135.542996
0.0,640,136.456257
0.0,640,137.356494
0.0,640,138.265389
0.0,640,139.160607
0.0,640,140.060591
0.0,640,140.960664
0.0,640,141.857118
0.0,640,142.753749
0.0,640,143.653884
0.0,640,144.553345
0.0,640,145.453137
0.0,640,146.353277
0.0,640,147.253487
0.0,640,148.147857
0.0,640,149.042907
0.0,640,149.938039
0.0,640,150.913618
0.0,640,151.810653
0.0,640,152.710027
0.0,640,153.610819
0.0,640,154.506272
0.0,640,155.402677
0.0,640,156.299136
0.0,640,157.19423
0.0,640,158.096242
0.0,640,159.004084
0.0,640,159.914265
0.0,640,160.81766
0.0,640,161.716715
0.0,640,162.614489
0.0,640,163.55203
0.0,640,164.476892
0.0,640,165.406731
0.0,640,166.377449
0.0,640,167.411138
0.0,640,168.449082
0.0,640,169.474208
0.0,640,170.506164
0.0,640,171.522592
0.0,640,172.535211
