#{"t_start": 1765823728.080412, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.301105
0.0,640,0.553512
0.0,640,0.806733
0.0,640,3.529583
0.0,640,3.777871
0.0,640,4.029227
0.0,640,6.692649
0.0,640,6.943494
0.0,640,7.19123
0.0,640,9.878038
0.0,640,10.128752
0.0,640,10.377488
0.0,640,13.266942
0.0,640,13.521249
0.0,640,13.767535
0.333438,474,13.954078
0.0,640,16.714945
0.332031,475,16.899753
0.0,640,17.145748
0.0,640,19.825336
0.0,640,20.073315
0.0,640,20.319542
0.3925,432,20.488373
0.0,640,23.160174
0.479687,370,23.305696
0.0,640,23.551036
0.0,640,26.255912
0.0,640,26.511264
0.0,640,26.763846
0.0,640,27.013252
0.0,640,29.693496
0.0,640,29.942046
0.118281,627,30.183131
0.0,640,32.903478
0.0,640,33.15328
0.0,640,33.414012
0.0,640,36.084795
0.0,640,36.333753
0.0,640,36.585295
0.704687,210,36.667411
0.0,640,39.343616
0.0,640,39.596693
0.0,640,39.846537
0.467031,379,42.444484
0.0,640,42.69474
0.0,640,42.945804
0.0,640,43.193956
0.330625,476,45.839345
0.0,640,46.091582
0.604844,281,46.200822
0.288438,506,46.397336
0.783438,154,46.457664
0.0,640,49.132989
0.348906,463,49.31618
0.364375,452,49.504004
0.102812,638,52.238265
0.0,640,52.489906
0.197031,571,52.712717
0.787656,151,52.771056
0.0,640,55.452435
0.0,640,55.70605
0.0,640,55.955543
0.0,640,56.205409
0.0,640,58.889074
0.0,640,59.135422
0.492344,361,59.276919
0.565469,309,59.399008
0.0,640,62.111868
0.42625,408,62.268341
0.0,640,62.516338
0.647031,251,62.614682
0.0,640,65.276991
0.71875,200,65.354341
0.0,640,65.605667
0.0,640,65.855674
0.427656,407,68.396129
0.602031,283,68.509123
0.566875,308,68.62955
0.312344,489,68.819256
0.0,640,69.066817
0.0,640,71.796536
0.139375,612,72.039156
0.0,640,72.290541
0.195625,572,74.94093
0.703281,211,75.024329
0.748281,179,75.095068
0.902969,69,75.122002
0.0,640,75.373108
0.475469,373,75.554847
0.0,640,78.249412
0.362969,453,78.427012
0.407969,421,78.591955
0.573906,303,78.713107
0.0,640,81.425477
0.0,640,81.677208
0.883281,83,81.709745
0.102812,638,81.95762
0.814375,132,82.008176
0.773594,161,82.069548
0.294062,502,84.722523
0.687812,222,84.809662
0.382656,439,84.982283
0.0,640,85.231916
0.665312,238,85.325249
0.734219,189,85.397817
0.130938,618,88.006277
0.791875,148,88.064153
0.17875,584,88.296107
0.0,640,88.545696
0.603438,282,91.064255
0.69625,216,91.149368
0.753906,175,91.21689
0.749688,178,91.286781
0.0,640,91.537811
0.0,640,91.787762
0.0,640,94.486187
0.725781,195,94.563367
0.935312,46,94.58144
0.0,640,94.830218
0.295469,501,95.027646
0.791875,148,97.485626
0.929688,50,97.506337
0.849531,107,97.548097
0.566875,308,97.668731
0.89875,72,97.697487
0.0,640,97.94846
0.0,640,98.198065
0.877656,87,98.231882
0.607656,279,100.729162
0.777813,158,100.791318
0.739844,185,100.865012
0.69625,216,100.949958
0.462812,382,101.099868
0.271563,518,101.304955
0.711719,205,101.385234
0.812969,133,101.437271
0.339062,470,104.051272
0.680781,227,104.139474
0.685,224,104.226698
0.0,640,104.473886
0.832656,119,104.521333
0.894531,75,104.550514
0.708906,207,104.631043
0.894531,75,104.660546
0.0,640,107.344524
0.495156,359,107.485448
0.939531,43,107.5027
0.91,64,107.52775
0.720156,199,107.602741
0.855156,103,107.642592
0.727187,194,107.719081
0.82,128,107.768526
0.535937,330,107.898972
0.87625,88,107.933092
0.915625,60,110.394684
0.0,640,110.648032
0.2575,528,110.853911
0.904375,68,110.880281
0.766563,166,110.944072
0.852344,105,110.984078
0.384062,438,111.153411
0.888906,79,113.622343
0.64,256,113.725679
0.632969,261,113.828112
0.67375,232,113.919552
0.689219,221,114.006339
0.874844,89,114.040887
0.648438,250,114.139107
0.872031,91,114.174691
0.967656,23,114.183802
0.607656,279,114.292407
0.663906,239,114.38574
0.689219,221,116.90213
0.791875,148,116.960804
0.962031,27,116.971483
0.555625,316,117.095372
0.722969,197,117.171909
0.451562,390,117.324149
0.325,480,117.515191
0.692031,219,117.598699
0.661094,241,120.137933
0.589375,292,120.25102
0.0,640,120.500269
0.912813,62,120.525006
0.852344,105,120.566277
0.738437,186,120.638799
0.845313,110,120.682002
0.857969,101,120.721205
0.818594,129,120.770921
0.469844,377,123.333917
0.939531,43,123.352248
0.938125,44,123.369734
0.784844,153,123.432101
0.83125,120,123.485665
0.895938,74,123.515575
0.440312,398,123.674886
0.850938,106,123.71789
0.919844,57,123.740998
0.510625,348,123.880762
0.960625,28,123.892229
0.894531,75,123.921489
0.438906,399,124.078908
0.665312,238,126.649025
0.0,640,126.89419
0.912813,62,126.918886
0.818594,129,126.969006
0.666719,237,127.062576
0.957812,30,127.07436
0.918438,58,127.097219
0.940937,42,127.113832
0.476875,372,127.260988
0.94375,40,127.276916
0.929688,50,127.296309
0.950781,35,127.309819
0.582344,297,129.898016
0.8425,112,129.942284
0.791875,148,130.000172
0.728594,193,130.075554
0.925469,53,130.096417
0.955,32,130.108893
0.919844,57,130.13126
0.879062,86,130.164922
0.888906,79,130.195681
0.669531,235,130.286674
0.963437,26,130.296621
0.960625,28,130.307573
0.886094,81,130.339621
0.765156,167,130.403748
0.8425,112,130.447043
0.850938,106,130.488992
0.960625,28,130.500331
0.907188,66,130.526211
0.803125,140,130.581776
0.915625,60,130.605151
0.267344,521,133.256223
0.926875,52,133.277115
0.936719,45,133.294634
0.945156,39,133.309703
0.926875,52,133.32989
0.855156,103,133.370289
0.963437,26,133.380585
0.964844,25,133.390323
0.877656,87,133.424304
0.94375,40,133.440112
0.928281,51,133.459514
0.877656,87,133.494602
0.87625,88,133.529049
0.569687,306,133.648769
