#{"t_start": 1765806970.854662, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,0.098336
0.0,250,0.186771
0.0,250,0.279302
0.0,250,0.369233
0.0,250,0.458416
0.0,250,0.548766
0.0,250,0.637061
0.0,250,0.725199
0.0,250,3.078507
0.0,250,3.167548
0.0,250,3.255381
0.0,250,3.343958
0.0,250,3.432029
0.0,250,3.521955
0.0,250,3.611047
0.0,250,3.711348
0.0,250,6.082912
0.0,250,6.171375
0.0,250,6.260002
0.0,250,6.347412
0.0,250,6.435115
0.298,195,6.506056
0.658,95,6.539863
0.0,250,6.627699
0.0,250,6.716228
0.0,250,9.031114
0.0,250,9.118872
0.1216,244,9.203531
0.64,100,9.238631
0.0,250,9.326192
0.0,250,9.414366
0.0,250,9.503357
0.7012,83,9.53245
0.0,250,9.619591
0.4564,151,9.672822
0.0,250,12.032805
0.0,250,12.121359
0.0,250,12.208656
0.3592,178,12.271185
0.0,250,12.357681
0.0,250,12.44607
0.2836,199,12.517942
0.0,250,12.604815
0.3484,181,12.667926
0.0,250,15.04983
0.0,250,15.137829
0.0,250,15.22579
0.0,250,15.313884
0.5032,138,15.36274
0.3736,174,15.42469
0.0,250,15.514208
0.1216,244,15.599895
0.0,250,15.686443
0.1144,246,17.984463
0.0,250,18.071569
0.0,250,18.159497
0.0,250,18.24693
0.0,250,18.334822
0.0,250,18.422429
0.0,250,18.512251
0.5284,131,18.558529
0.0,250,20.938053
0.0,250,21.026224
0.4132,163,21.083092
0.0,250,21.170036
0.0,250,21.258116
0.0,250,21.346471
0.0,250,21.434768
0.5824,116,21.477992
0.0,250,21.565578
0.0,250,23.859821
0.0,250,23.948923
0.0,250,24.03704
0.19,225,24.115614
0.532,130,24.160976
0.0,250,24.248774
0.0,250,24.336366
0.694,85,24.366392
0.712,80,24.394784
0.0,250,24.483555
0.3196,189,24.550555
0.0,250,26.933342
0.0,250,27.022069
0.0,250,27.11041
0.0,250,27.197795
0.0,250,27.285014
0.0,250,27.372796
0.0,250,27.461481
0.0,250,27.550674
0.1828,227,29.898008
0.0,250,29.98683
0.0,250,30.075392
0.0,250,30.163132
0.9496,14,30.168351
0.0,250,30.256323
0.0,250,30.343784
0.0,250,30.431607
0.0,250,30.52042
0.0,250,32.865679
0.5212,133,32.912673
0.0,250,33.000283
0.0,250,33.088032
0.0,250,33.175726
0.1972,223,33.253217
0.0,250,33.340561
0.0,250,33.427594
0.2044,221,33.505874
0.6076,109,33.544093
0.0,250,35.900804
0.0,250,35.996773
0.0,250,36.086093
0.406,165,36.146214
0.0,250,36.233793
0.0,250,36.321032
0.0,250,36.407947
0.0,250,36.497384
0.5392,128,36.542927
0.0,250,39.019473
0.0,250,39.129268
0.712,80,39.158583
0.424,160,39.214906
0.514,135,39.264554
0.0,250,39.362423
0.5428,127,39.427489
0.0,250,39.531005
0.0,250,39.640659
0.496,140,39.693433
0.0,250,42.386159
0.0,250,42.476827
0.0,250,42.566108
0.0,250,42.653891
0.9352,18,42.660382
0.0,250,42.748749
0.5176,134,42.796408
0.0,250,42.883788
0.3196,189,42.94998
0.0,250,43.036813
0.0,250,45.431328
0.0,250,45.522431
0.0,250,45.609935
0.5068,137,45.658717
0.0,250,45.746719
0.0,250,45.834817
0.0,250,45.922961
0.0,250,46.009713
0.0,250,46.097025
0.0,250,48.469955
0.0,250,48.55881
0.3664,176,48.620929
0.1648,232,48.710455
0.3232,188,48.777331
0.7696,64,48.800024
0.7804,61,48.821107
0.442,155,48.875177
0.3772,173,48.93631
0.28,200,49.00608
0.3412,183,49.070209
0.0,250,51.435902
