#{"t_start": 1765813717.3128908, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.8488,42,42.630558
0.8488,42,42.646426
0.8956,29,42.657358
0.8704,36,42.671173
0.9496,14,42.676673
0.9316,19,42.683938
0.9028,27,42.69417
0.928,20,42.701738
0.7624,66,42.726752
0.9208,22,42.735157
0.9244,21,45.202436
0.9172,23,45.211648
0.8668,37,45.225983
0.9208,22,45.234589
0.9676,9,45.238128
0.856,40,45.253774
0.8992,28,45.264584
0.8596,39,45.279517
0.0,250,45.37406
0.9496,14,45.379769
0.8596,39,45.394701
0.892,30,45.406062
0.9244,21,45.414249
0.856,40,45.429731
0.9568,12,45.434566
0.7804,61,45.45791
0.964,10,45.461778
0.8956,29,45.472691
0.8452,43,45.488991
0.9244,21,45.497036
0.8956,29,45.50801
0.928,20,45.515644
0.9424,16,45.521757
0.928,20,45.529332
0.8236,49,45.547938
0.9568,12,45.552626
0.8956,29,45.56357
0.91,25,45.573179
0.784,60,45.595863
0.9568,12,45.600465
0.928,20,45.608088
0.9064,26,45.618046
0.9064,26,45.628184
0.946,15,45.634075
0.9244,21,45.642056
0.7984,56,45.663059
0.9604,11,45.667372
0.9172,23,45.676254
0.9676,9,45.679776
0.9208,22,45.688201
0.9388,17,45.694832
0.892,30,45.706266
0.8992,28,45.716991
0.9424,16,45.723168
0.8668,37,45.737095
0.9388,17,45.743719
0.9496,14,45.749187
0.8452,43,45.76555
0.9568,12,45.770157
0.9424,16,45.776443
0.8848,32,45.788582
0.2584,206,45.865853
0.8236,49,45.884332
0.9496,14,45.889753
0.8236,49,45.908482
0.9496,14,45.913955
0.874,35,45.927368
0.9316,19,45.934615
0.91,25,45.94505
0.8596,39,45.960371
0.9316,19,45.967753
0.8776,34,45.980786
0.946,15,48.715606
0.9244,21,48.724026
0.9316,19,48.731486
0.9496,14,48.737058
0.8704,36,48.750917
0.9028,27,48.761476
0.928,20,48.769256
0.9604,11,48.773679
0.9316,19,48.781071
0.946,15,48.786971
0.9496,14,48.792457
0.9424,16,48.798586
0.9532,13,48.803695
0.9208,22,48.812317
0.9568,12,48.816938
0.9568,12,48.821596
0.874,35,48.834782
0.892,30,48.846135
0.9244,21,48.854287
0.9532,13,48.859314
0.8776,34,48.872291
0.9424,16,48.878577
0.9388,17,48.885088
0.9424,16,48.891295
0.928,20,48.898906
0.9496,14,48.90427
0.9388,17,48.910882
0.946,15,48.916645
0.9316,19,48.923983
0.9352,18,48.930875
0.9064,26,48.941499
0.9424,16,48.947759
0.8488,42,48.964404
0.946,15,48.970504
0.8452,43,48.986709
0.9568,12,48.991443
0.946,15,48.997294
0.9388,17,49.003804
0.9352,18,49.010759
0.9172,23,49.019561
0.9712,8,49.022729
0.91,25,49.032318
0.9496,14,49.037696
0.9568,12,49.042456
0.9352,18,49.049316
0.9208,22,49.057841
0.8884,31,49.06993
0.9424,16,49.076104
0.9388,17,49.082749
0.892,30,49.094177
0.9388,17,49.101156
0.9604,11,49.105451
0.946,15,49.111968
0.9208,22,49.121548
0.9028,27,49.133268
0.964,10,49.137653
0.946,15,49.143812
0.964,10,49.147856
0.9532,13,49.153028
0.964,10,49.157192
0.9532,13,49.162553
0.9532,13,49.167631
0.9316,19,49.175002
0.9028,27,49.185327
0.9496,14,49.190791
0.9316,19,49.198131
0.9604,11,49.202455
0.8956,29,49.213327
0.9604,11,49.217704
0.9568,12,49.222317
0.9388,17,49.228896
0.8596,39,49.243731
0.9496,14,49.249097
0.9244,21,49.257383
0.8812,33,49.269889
0.964,10,49.273752
0.9136,24,49.282831
0.9496,14,49.288234
0.9064,26,49.298373
0.9532,13,49.303539
0.9424,16,49.310107
0.9064,26,49.321014
0.9316,19,49.329696
0.9496,14,49.336015
0.9316,19,49.345265
0.964,10,49.349966
0.9604,11,49.354892
0.9316,19,49.363204
0.838,45,49.380831
0.9208,22,49.389448
0.9172,23,49.398602
0.9136,24,49.408316
0.9748,7,49.411885
0.9568,12,49.417208
0.9172,23,49.427842
0.9208,22,49.437847
0.928,20,49.44695
0.9388,17,49.454117
0.9136,24,49.46361
0.8776,34,49.477388
0.928,20,49.48551
0.9496,14,49.491626
0.9388,17,49.499718
0.9352,18,49.508229
0.8596,39,49.525193
0.9352,18,49.532617
0.9064,26,52.331137
0.9136,24,52.341168
0.9388,17,52.347937
0.8848,32,52.360465
0.9352,18,52.367397
0.9316,19,52.374693
0.9604,11,52.37904
0.9352,18,52.385895
0.9352,18,52.39297
0.9244,21,52.401132
0.9496,14,52.406485
0.9136,24,52.415661
0.9424,16,52.42179
0.9604,11,52.426016
0.9244,21,52.434133
0.9568,12,52.438865
0.9424,16,52.445167
0.946,15,52.45148
0.9676,9,52.455465
0.9316,19,52.463765
0.9568,12,52.468954
0.91,25,52.480362
0.9604,11,52.485252
0.9424,16,52.492037
0.8632,38,52.508646
0.9028,27,52.521189
0.9568,12,52.526619
0.9676,9,52.531102
0.91,25,52.54162
0.9604,11,52.546644
0.9604,11,52.551444
0.9244,21,52.559979
0.8632,38,52.5769
0.9568,12,52.582705
0.946,15,52.58968
0.9424,16,52.597099
0.9496,14,52.602888
0.9568,12,52.609407
0.9532,13,52.616506
0.9208,22,52.62517
0.946,15,52.630988
0.9496,14,52.636429
0.8884,31,52.648334
0.9568,12,52.65306
0.9568,12,52.6577
0.9496,14,52.663171
0.9352,18,52.670153
0.928,20,52.677755
0.8812,33,52.690342
0.9568,12,52.694998
0.9532,13,52.700092
0.9316,19,52.707393
0.946,15,52.713213
0.9208,22,52.721754
0.9532,13,52.72677
0.8884,31,52.738432
0.9424,16,52.744529
0.928,20,52.752236
0.874,35,52.76548
0.9604,11,52.769768
0.9496,14,52.775201
0.946,15,52.780989
0.9532,13,52.786052
0.9208,22,52.794558
0.9604,11,52.798799
0.964,10,52.802703
0.9316,19,52.809924
0.928,20,52.81769
0.964,10,52.821636
0.91,25,52.831189
0.9172,23,52.83987
0.9208,22,52.848286
0.9244,21,52.856439
0.9712,8,52.859551
0.9136,24,52.868747
0.9496,14,52.874198
0.9676,9,52.87769
0.9136,24,52.886924
0.9676,9,52.890482
0.928,20,52.898322
0.9568,12,52.902924
0.9136,24,52.912132
0.9424,16,52.918334
0.91,25,52.928083
0.9316,19,52.935565
0.9028,27,52.947296
0.9496,14,52.952992
0.9604,11,52.957553
0.9532,13,52.962673
0.9496,14,52.968197
0.9496,14,52.973741
0.9532,13,52.978762
0.9424,16,52.984871
0.9244,21,52.992995
0.9352,18,52.999846
0.946,15,53.005641
0.91,25,53.015222
0.9532,13,53.020248
0.9208,22,53.028646
0.9316,19,53.035947
0.928,20,53.043699
0.9604,11,53.047951
0.9424,16,53.054029
0.9388,17,53.060558
0.91,25,53.070071
0.9676,9,53.073514
0.9316,19,53.080778
0.9352,18,53.08774
0.9352,18,53.094652
0.9208,22,53.103235
0.8632,38,53.117699
0.9712,8,53.120862
0.9604,11,53.125213
0.9208,22,53.13576
0.9208,22,55.655733
0.964,10,55.65991
0.9604,11,55.664317
0.964,10,55.668313
0.9352,18,55.675458
0.9352,18,55.682538
0.9496,14,55.688061
0.9532,13,55.693165
0.9496,14,55.698805
0.9604,11,55.70317
0.9532,13,55.708186
0.9424,16,55.714324
0.946,15,55.720096
0.9568,12,55.724823
0.964,10,55.728793
0.9676,9,55.732368
0.9604,11,55.736637
0.9208,22,55.745006
0.9568,12,55.749727
0.9388,17,55.756338
0.9316,19,55.763723
0.9748,7,55.766503
0.9388,17,55.773056
0.9568,12,55.777672
0.9532,13,55.782678
0.9424,16,55.788796
0.946,15,55.794767
0.928,20,55.802515
0.964,10,55.806482
0.9604,11,55.810741
0.964,10,55.814625
0.9496,14,55.820115
0.9604,11,55.824368
0.9532,13,55.829428
0.9496,14,55.834858
0.9568,12,55.839565
0.964,10,55.843429
0.9496,14,55.848868
0.9496,14,55.854246
0.9532,13,55.859287
0.9604,11,55.863511
0.964,10,55.867366
0.9712,8,55.870573
0.9352,18,55.877518
0.9496,14,55.882995
0.9172,23,55.891876
0.9496,14,55.897209
0.9568,12,55.901925
0.946,15,55.907786
0.964,10,55.911661
0.9568,12,55.916223
0.9496,14,55.921665
0.9604,11,55.925964
0.946,15,55.931711
0.9316,19,55.939376
0.946,15,55.945685
0.9676,9,55.949348
0.964,10,55.953406
0.964,10,55.957482
0.9424,16,55.963723
0.964,10,55.967684
0.964,10,55.971702
0.946,15,55.977505
0.9496,14,55.982901
0.9676,9,55.986403
0.9532,13,55.991444
0.874,35,56.004925
0.946,15,56.010689
0.9568,12,56.015383
0.9532,13,56.02045
0.9172,23,56.029187
0.9604,11,56.033413
0.9604,11,56.03771
0.9496,14,56.043165
0.9388,17,56.04973
0.9604,11,56.054027
0.946,15,56.0598
0.9712,8,56.062965
0.9244,21,56.071046
0.928,20,56.078634
0.964,10,56.082497
0.946,15,56.088235
0.9352,18,56.09509
0.9604,11,56.099403
0.9712,8,56.102527
0.9532,13,56.107612
0.964,10,56.111572
0.9676,9,56.115039
0.928,20,56.122607
0.9424,16,56.128829
0.9172,23,56.137543
0.9604,11,56.141756
0.9532,13,56.14672
0.946,15,56.152448
0.9604,11,56.156662
0.9604,11,56.160961
0.9424,16,56.167124
0.9496,14,56.172569
0.91,25,56.182221
0.91,25,56.191722
0.9604,11,56.196009
0.9064,26,56.20582
0.9532,13,56.210946
0.9568,12,56.215634
0.9604,11,56.219918
0.9604,11,56.224176
0.9568,12,56.228874
0.964,10,56.232716
0.9676,9,56.236232
0.9568,12,56.240795
0.9388,17,56.247377
0.928,20,56.25502
0.9424,16,56.26119
0.9316,19,56.268369
0.9388,17,56.27493
0.946,15,56.280947
0.9568,12,56.285663
0.964,10,56.289499
0.964,10,56.293413
0.9316,19,56.300636
0.9568,12,56.305189
0.928,20,56.312891
0.9568,12,56.317545
0.9388,17,56.324178
0.9532,13,56.329253
0.9172,23,56.338008
0.928,20,56.345743
0.946,15,56.351501
0.9424,16,56.35759
0.9712,8,56.360676
0.91,25,56.370096
0.9244,21,56.377992
0.9604,11,56.382269
0.9388,17,56.388779
0.9604,11,56.393007
0.946,15,56.39886
0.9568,12,56.403389
0.9316,19,56.410579
0.9316,19,56.41802
0.9568,12,56.42266
0.9388,17,56.42916
0.9388,17,56.435645
0.9352,18,56.44247
0.9532,13,59.072956
0.9496,14,59.079259
0.0,250,59.17947
0.9712,8,59.18332
0.9532,13,59.189486
0.9496,14,59.195856
0.9244,21,59.205234
0.9604,11,59.210051
0.928,20,59.218391
0.9352,18,59.225649
0.9568,12,59.230471
0.9568,12,59.235172
0.9496,14,59.240604
0.9676,9,59.2441
0.0,250,59.337504
0.9532,13,59.342765
0.964,10,59.346664
0.0,250,59.440146
0.9496,14,59.445753
0.8992,28,59.456356
0.9676,9,59.459882
0.9568,12,59.464561
0.0,250,59.557812
0.9532,13,59.56304
0.9604,11,59.567328
0.9424,16,59.573514
0.9388,17,59.580028
0.0,250,59.673585
0.9604,11,59.678143
0.9388,17,59.684669
0.0,250,59.777692
0.9208,22,59.786252
0.9568,12,59.790836
0.9568,12,59.795499
0.9568,12,59.80006
0.928,20,59.807659
0.9532,13,59.81276
0.946,15,59.818561
0.9424,16,59.824745
0.9748,7,59.827503
0.9388,17,59.834032
0.9496,14,59.83948
0.9496,14,59.84489
0.9388,17,59.8514
0.9424,16,59.85764
0.9496,14,62.31714
0.9604,11,62.321611
0.9496,14,62.327261
0.928,20,62.335013
0.9568,12,62.339687
0.946,15,62.345557
0.9604,11,62.349945
0.9604,11,62.354313
0.9532,13,62.359431
0.9388,17,62.366025
0.9676,9,62.369515
0.9748,7,62.372317
0.9424,16,62.378529
0.9532,13,62.383624
0.964,10,62.3875
0.964,10,62.39139
0.9532,13,62.396503
0.9568,12,62.401246
0.9604,11,62.405481
0.9388,17,62.412053
0.9604,11,62.416314
0.946,15,62.422084
0.9424,16,62.428293
0.9604,11,62.432656
0.9388,17,62.439238
0.946,15,62.444999
0.964,10,62.448874
0.946,15,62.45476
0.9532,13,62.459821
0.9568,12,62.464471
0.9568,12,62.469102
0.9532,13,62.474105
0.9676,9,62.477616
0.964,10,62.481507
0.9424,16,62.487807
0.9532,13,62.492993
0.9604,11,62.497263
0.9604,11,62.501557
0.9676,9,62.50509
0.9424,16,62.511254
0.964,10,62.515127
0.9496,14,62.520501
0.9496,14,62.525899
0.9028,27,62.536092
0.9496,14,62.541477
0.9352,18,62.54831
0.964,10,62.552137
0.9676,9,62.555624
0.928,20,62.563308
0.9568,12,62.567962
0.9712,8,62.571125
0.9244,21,62.579199
0.9712,8,62.58235
0.964,10,62.58622
0.946,15,62.592009
0.9496,14,62.597449
0.9496,14,62.602945
0.9424,16,62.60905
0.9604,11,62.613295
0.964,10,62.617864
0.9604,11,62.623388
0.964,10,62.627447
0.9676,9,62.631012
0.9676,9,62.634585
0.9604,11,62.638916
0.9532,13,62.643929
0.9388,17,62.650384
0.9424,16,62.656515
0.9604,11,62.660781
0.9568,12,62.665388
0.9676,9,62.668914
0.9676,9,62.672446
0.9244,21,62.680392
0.4636,149,62.736172
0.9712,8,62.739264
0.9748,7,62.742034
0.9604,11,62.746263
0.9604,11,62.750546
0.9604,11,62.754837
0.9352,18,62.761655
0.9604,11,62.765941
0.9532,13,62.770922
0.9568,12,62.775563
0.9424,16,62.781612
0.9712,8,62.784755
0.9424,16,62.790857
0.9316,19,62.798211
0.9244,21,62.806205
0.9604,11,62.810419
0.946,15,62.816301
0.9568,12,62.820955
0.9532,13,62.826085
0.9532,13,62.83103
0.9604,11,62.835311
0.8956,29,62.846311
0.964,10,62.850158
0.9496,14,62.855561
0.964,10,62.859465
0.9424,16,62.865608
0.9604,11,62.869918
0.9676,9,62.873407
0.9676,9,62.876885
0.9532,13,62.881859
0.9352,18,62.888775
0.9532,13,62.893765
