#{"t_start": 1765794046.612022, "env_id": "MiniGrid-Empty-8x8-v0"}
r,l,t
0.0,256,0.647338
0.0,256,0.743528
0.0,256,0.842357
0.60625,112,0.880801
0.0,256,0.968508
0.0,256,1.053071
0.0,256,1.137424
0.0,256,1.222004
0.0,256,3.467191
0.0,256,3.553253
0.0,256,3.638408
0.0,256,3.722446
0.4375,160,3.775415
0.0,256,3.860291
0.0,256,3.945372
0.0,256,4.030172
0.339062,188,4.092275
0.0,256,6.240645
0.0,256,6.327696
0.0,256,6.413034
0.697656,86,6.441728
0.0,256,6.526742
0.0,256,6.613162
0.0,256,6.698009
0.0,256,6.783363
0.0,256,8.930238
0.595703,115,8.969058
0.0,256,9.054778
0.767969,66,9.077161
0.0,256,9.16258
0.163281,238,9.242145
0.0,256,9.329335
0.753906,70,9.352804
0.0,256,9.437957
0.303906,198,9.503913
0.282813,204,9.571492
0.651953,99,9.604179
0.391797,173,11.727256
0.0,256,11.812435
0.0,256,11.897617
0.0,256,11.983087
0.121094,250,12.066939
0.525391,135,12.125015
0.542969,130,12.170213
0.107031,254,12.255148
0.0,256,12.344603
0.0,256,14.50843
0.0,256,14.594199
0.729297,77,14.619997
0.0,256,14.705208
0.272266,207,14.773999
0.0,256,14.859599
0.0,256,14.94619
0.0,256,15.031416
0.339062,188,15.094208
0.0,256,17.237167
0.0,256,17.325016
0.131641,247,17.407531
0.0,256,17.493455
0.0,256,17.579249
0.0,256,17.665444
0.0,256,17.750688
0.0,256,17.835825
0.0,256,20.073178
0.778516,63,20.095198
0.557031,126,20.141854
0.0,256,20.23324
0.817187,52,20.252003
0.0,256,20.343452
0.0,256,20.436427
0.0,256,20.527188
0.395312,172,20.589761
0.764453,67,20.61279
0.0,256,20.709611
0.0,256,22.959115
0.0,256,23.046222
0.866406,38,23.05897
0.409375,168,23.114893
0.117578,251,23.199038
0.0,256,23.284292
0.535937,132,23.329738
0.557031,126,23.37151
0.286328,203,23.438601
0.542969,130,23.481444
0.0,256,23.576516
0.518359,137,23.629393
0.898047,29,26.050805
0.704687,84,26.083211
0.697656,86,26.114022
0.796094,58,26.133852
0.0,256,26.219879
0.817187,52,26.237471
0.894531,30,26.24731
0.0,256,26.335488
0.388281,174,26.393643
0.0,256,26.48135
0.0,256,26.570884
0.764453,67,26.595503
0.0,256,26.741144
0.4375,160,26.811677
0.883984,33,29.173936
0.813672,53,29.192254
0.862891,39,29.205351
0.697656,86,29.237191
0.233594,218,29.313226
0.894531,30,29.323709
0.806641,55,29.343727
0.767969,66,29.369021
0.799609,57,29.390849
0.644922,101,29.429139
0.799609,57,29.452005
0.694141,87,29.487263
0.778516,63,29.512593
0.0,256,29.610831
0.0,256,29.707574
0.595703,115,29.750217
0.574609,121,29.79271
0.0,256,29.877516
0.142188,244,32.398937
0.746875,72,32.425558
0.567578,123,32.472334
0.933203,19,32.479591
0.8875,32,32.492095
0.546484,129,32.54107
0.743359,73,32.568231
0.567578,123,32.613569
0.750391,71,32.640374
0.919141,23,32.648901
0.908594,26,32.658627
0.757422,69,32.684538
0.680078,91,32.71692
0.490234,145,32.76578
0.901563,28,32.775033
0.462109,153,32.828509
0.0,256,32.914264
0.409375,168,32.969899
0.0,256,33.054509
0.521875,136,35.342047
0.782031,62,35.363153
0.680078,91,35.393085
0.0,256,35.486123
0.926172,21,35.496473
0.83125,48,35.521851
0.950781,14,35.53038
0.180859,233,35.630844
0.883984,33,35.642924
0.405859,169,35.700099
0.926172,21,35.707045
0.107031,254,35.791353
0.869922,37,35.803366
0.451562,156,35.855169
0.915625,24,35.866183
0.757422,69,35.895932
0.743359,73,35.925765
0.0,256,36.017976
0.743359,73,36.042161
0.0,256,38.55363
0.753906,70,38.581124
0.950781,14,38.587564
0.669531,94,38.624262
0.360156,182,38.68751
0.651953,99,38.720535
0.49375,144,38.768224
0.704687,84,38.795183
0.0,256,38.886703
0.694141,87,38.918947
0.926172,21,38.927117
0.433984,161,38.987054
0.848828,43,39.003721
0.908594,26,39.013526
0.441016,159,39.073139
0.725781,78,39.102894
0.852344,42,39.117861
0.940234,17,39.124524
0.325,192,39.195001
0.810156,54,39.214174
0.817187,52,39.232262
0.697656,86,41.606905
0.848828,43,41.622541
0.859375,40,41.638465
0.926172,21,41.646499
0.736328,75,41.674908
0.771484,65,41.696136
0.433984,161,41.749771
0.789062,60,41.769722
0.771484,65,41.791078
0.743359,73,41.814963
0.876953,35,41.826233
0.905078,27,41.834921
0.739844,74,41.860021
0.648438,100,41.892968
0.0,256,41.985153
0.855859,41,42.000194
0.497266,143,42.053707
0.708203,83,42.082965
0.743359,73,42.119588
0.0,256,42.217868
0.753906,70,42.244216
0.0,256,44.593897
0.782031,62,44.614577
0.898047,29,44.624603
0.0,256,44.710393
0.894531,30,44.720361
0.929688,20,44.726949
0.915625,24,44.734995
0.869922,37,44.747183
0.950781,14,44.751698
0.412891,167,44.809785
0.469141,151,44.860379
0.810156,54,44.87819
0.641406,102,44.911294
0.933203,19,44.917524
0.328516,191,44.981819
0.848828,43,44.995991
0.866406,38,45.008145
0.669531,94,45.039234
0.954297,13,45.043474
0.785547,61,45.063472
0.905078,27,45.072248
0.767969,66,45.093653
0.0,256,45.178522
0.873437,36,45.190496
0.820703,51,45.2072
0.778516,63,45.227953
0.0,256,47.501268
0.827734,49,47.517954
0.722266,79,47.544333
0.799609,57,47.562789
0.0,256,47.65402
0.627344,106,47.691136
0.0,256,47.784533
0.947266,15,47.790152
0.711719,82,47.820084
0.94375,16,47.825744
0.739844,74,47.852331
0.936719,18,47.858571
0.620313,108,47.896692
0.929688,20,47.903912
0.687109,89,47.935223
0.957812,12,47.939371
0.838281,46,47.954869
0.511328,139,48.00143
0.609766,111,48.040327
0.416406,166,48.097174
0.539453,131,48.1392
0.497266,143,50.541835
0.929688,20,50.548643
0.873437,36,50.560837
0.504297,141,50.609786
0.961328,11,50.613906
0.876953,35,50.627191
0.567578,123,50.673234
0.697656,86,50.705088
0.697656,86,50.734313
0.0,256,50.821169
0.94375,16,50.826794
0.771484,65,50.84854
0.905078,27,50.857423
0.954297,13,50.861725
0.912109,25,50.869953
0.817187,52,50.88725
0.933203,19,50.893564
0.764453,67,50.915408
0.644922,101,50.949033
0.535937,132,50.992108
0.908594,26,51.000605
0.469141,151,51.051157
0.634375,104,51.085965
0.729297,77,51.111522
0.655469,98,51.143901
0.683594,90,51.173869
0.901563,28,51.182965
0.855859,41,51.196623
0.810156,54,53.338746
0.26875,208,53.408927
0.595703,115,53.448832
0.680078,91,53.479197
0.834766,47,53.494804
0.862891,39,53.508003
0.55,128,53.550165
0.676562,92,53.581317
0.353125,184,53.644412
0.620313,108,53.680404
0.947266,15,53.685356
0.574609,121,53.72502
0.894531,30,53.73502
0.94375,16,53.74037
0.876953,35,53.752182
0.880469,34,53.764408
0.0,256,53.850547
0.820703,51,53.867699
0.620313,108,53.903777
0.0,256,54.061275
0.957812,12,54.066134
0.898047,29,54.076878
0.602734,113,56.22812
0.775,64,56.250001
0.926172,21,56.256986
0.623828,107,56.29421
0.757422,69,56.317531
0.296875,200,56.389986
0.799609,57,56.409933
0.792578,59,56.429253
0.673047,93,56.460306
0.912109,25,56.468585
0.908594,26,56.477152
0.339062,188,56.539976
0.613281,110,56.575951
0.957812,12,56.580284
0.655469,98,56.613952
0.869922,37,56.626029
0.627344,106,56.661724
0.876953,35,56.673029
0.230078,219,56.747268
0.760938,68,56.772815
0.936719,18,56.778869
0.894531,30,56.788891
0.0,256,56.874209
0.859375,40,56.888077
0.332031,190,59.316691
0.810156,54,59.335149
0.613281,110,59.372438
0.198437,228,59.449149
0.683594,90,59.479498
0.869922,37,59.492054
0.6625,96,59.524416
0.933203,19,59.530725
0.817187,52,59.548048
0.950781,14,59.552764
0.880469,34,59.564381
0.782031,62,59.584947
0.655469,98,59.617864
0.83125,48,59.633637
0.673047,93,59.66524
0.71875,80,59.691987
0.732812,76,59.717111
0.581641,119,59.757271
0.940234,17,59.762952
0.486719,146,59.811555
0.883984,33,59.82226
0.785547,61,59.842598
0.729297,77,59.868095
0.746875,72,59.892055
0.957812,12,59.896093
0.929688,20,59.902704
0.919141,23,59.910259
0.936719,18,59.916159
0.701172,85,59.944507
0.0,256,62.250556
0.926172,21,62.257852
0.950781,14,62.262556
0.799609,57,62.28184
0.697656,86,62.312059
0.760938,68,62.335208
0.947266,15,62.340244
0.898047,29,62.349918
0.845313,44,62.364343
0.0,256,62.450245
0.191406,230,62.527609
0.940234,17,62.533237
0.715234,81,62.560686
0.476172,149,62.610878
0.883984,33,62.621933
0.0,256,62.709658
0.803125,56,62.728413
0.655469,98,62.76117
0.265234,209,62.831398
0.644922,101,62.866127
0.940234,17,62.871809
0.94375,16,65.188076
0.827734,49,65.20797
0.767969,66,65.233844
0.272266,207,65.308708
0.760938,68,65.336665
0.813672,53,65.35699
0.690625,88,65.38823
0.680078,91,65.41914
0.521875,136,65.469613
0.936719,18,65.476373
0.486719,146,65.529991
0.933203,19,65.536776
0.8875,32,65.548138
0.353125,184,65.615286
0.0,256,65.708264
0.954297,13,65.713222
0.497266,143,65.768658
0.83125,48,65.787343
0.588672,117,65.827745
0.926172,21,65.834735
0.869922,37,65.84684
0.725781,78,65.873203
0.936719,18,65.879253
0.915625,24,65.88784
0.444531,158,68.232745
0.876953,35,68.246925
0.2125,224,68.337774
0.0,256,68.441795
0.940234,17,68.448681
0.732812,76,68.478982
0.894531,30,68.490451
0.912109,25,68.499847
0.746875,72,68.527506
0.595703,115,68.570992
0.933203,19,68.577903
0.655469,98,68.614125
0.782031,62,68.638474
0.817187,52,68.657548
0.38125,176,68.722103
0.574609,121,68.767583
0.827734,49,68.78521
0.905078,27,68.794689
0.107031,254,68.881718
0.852344,42,68.895847
0.546484,129,68.938179
0.94375,16,68.943475
0.441016,159,71.383793
0.933203,19,71.390743
0.803125,56,71.410435
0.687109,89,71.44273
0.637891,103,71.479437
0.834766,47,71.495277
0.602734,113,71.533764
0.261719,210,71.603972
0.778516,63,71.624994
0.901563,28,71.634302
0.926172,21,71.641286
0.947266,15,71.646249
0.957812,12,71.650238
0.834766,47,71.665678
0.651953,99,71.699088
0.651953,99,71.7326
0.729297,77,71.758727
0.553516,127,71.801174
0.806641,55,71.819538
0.792578,59,71.839496
0.782031,62,71.860762
0.321484,193,71.928827
0.6625,96,71.961491
0.936719,18,71.967444
0.775,64,71.989198
0.957812,12,71.993223
0.711719,82,72.020812
0.961328,11,72.024507
0.933203,19,72.030793
0.60625,112,74.266998
0.528906,134,74.31539
0.922656,22,74.322878
0.915625,24,74.330905
0.588672,117,74.370156
0.785547,61,74.391127
0.757422,69,74.414357
0.715234,81,74.441939
0.609766,111,74.479655
0.578125,120,74.520993
0.922656,22,74.528491
0.265234,209,74.60337
0.398828,171,74.66857
0.701172,85,74.700065
0.894531,30,74.711599
0.658984,97,74.748304
0.764453,67,74.773472
0.676562,92,74.808881
0.205469,226,74.890598
0.0,256,74.980567
0.954297,13,74.985198
0.578125,120,77.358017
0.915625,24,77.367033
0.683594,90,77.40018
0.785547,61,77.421904
0.806641,55,77.442129
0.655469,98,77.480111
