#{"t_start": 1765812833.705615, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.0,250,0.1028
0.0,250,0.197412
0.0,250,0.292542
0.0,250,0.387607
0.0,250,0.481452
0.0,250,0.57627
0.0,250,0.671056
0.0,250,0.765027
0.0,250,3.079915
0.0,250,3.174471
0.0,250,3.268821
0.0,250,3.362922
0.0,250,3.45663
0.0,250,3.550433
0.0,250,3.645964
0.0,250,3.739892
0.0,250,6.037736
0.0,250,6.132225
0.0,250,6.226905
0.0,250,6.321385
0.0,250,6.416358
0.0,250,6.510872
0.0,250,6.612268
0.0,250,6.710225
0.0,250,9.013758
0.0,250,9.108113
0.0,250,9.201541
0.0,250,9.295975
0.0,250,9.390351
0.0,250,9.483715
0.0,250,9.577601
0.0,250,9.672571
0.0,250,12.000158
0.0,250,12.095698
0.0,250,12.189932
0.0,250,12.284837
0.0,250,12.379295
0.0,250,12.473863
0.0,250,12.567937
0.0,250,12.664703
0.0,250,14.982531
0.0,250,15.079421
0.0,250,15.174501
0.0,250,15.268588
0.0,250,15.362857
0.0,250,15.456996
0.0,250,15.551335
0.0,250,15.647036
0.0,250,15.741948
0.6796,89,17.9684
0.0,250,18.063633
0.0,250,18.157576
0.0,250,18.25113
0.0,250,18.345669
0.0,250,18.438784
0.0,250,18.532469
0.0,250,18.627477
0.0,250,20.928245
0.0,250,21.023409
0.0,250,21.117653
0.0,250,21.212056
0.0,250,21.306396
0.0,250,21.400997
0.0,250,21.495363
0.0,250,21.590038
0.0,250,21.684898
0.0,250,23.979163
0.0,250,24.074256
0.0,250,24.168859
0.0,250,24.263089
0.0,250,24.357707
0.0,250,24.451215
0.0,250,24.544973
0.0,250,24.640171
0.0,250,26.953817
0.0,250,27.047667
0.0,250,27.141381
0.0,250,27.23524
0.0,250,27.329321
0.0,250,27.422973
0.0,250,27.517973
0.0,250,27.612807
0.0,250,29.911286
0.0,250,30.005128
0.0,250,30.099511
0.0,250,30.194474
0.0,250,30.288258
0.0,250,30.382484
0.0,250,30.476092
0.0,250,30.570055
0.0,250,32.878872
0.0,250,32.973201
0.0,250,33.067813
0.0,250,33.162087
0.0,250,33.256666
0.0,250,33.350695
0.0,250,33.445124
0.0,250,33.539308
0.0,250,35.835752
0.0,250,35.92962
0.0,250,36.024051
0.0,250,36.117772
0.0,250,36.211977
0.0,250,36.305757
0.0,250,36.398818
0.0,250,36.492848
0.0,250,36.587087
0.0,250,38.908588
0.0,250,39.001588
0.0,250,39.095044
0.0,250,39.18866
0.0,250,39.281741
0.0,250,39.375386
0.1792,228,39.460865
0.0,250,39.553322
0.0,250,41.850588
0.0,250,41.945074
0.0,250,42.038936
0.0,250,42.13263
0.0,250,42.226022
0.0,250,42.319418
0.0,250,42.413518
0.0,250,42.506548
0.0,250,44.819642
0.0,250,44.914352
0.0,250,45.008403
0.0,250,45.102207
0.0,250,45.195719
0.0,250,45.28966
0.0,250,45.383018
0.0,250,45.476398
0.0,250,47.765853
0.0,250,47.859641
