#{"t_start": 1765812232.889657, "env_id": "MiniGrid-DoorKey-5x5-v0"}
r,l,t
0.8668,37,49.798784
0.9136,24,49.807948
0.8668,37,49.821851
0.7444,71,49.848753
0.9136,24,49.857894
0.8776,34,49.870875
0.9352,18,49.87769
0.8812,33,49.890238
0.91,25,49.899891
0.8884,31,49.9118
0.7048,82,49.94261
0.892,30,49.954107
0.9352,18,49.96096
0.7588,67,49.986414
0.91,25,49.99592
0.8776,34,50.008796
0.8416,44,50.025568
0.7516,69,50.051633
0.9208,22,50.060246
0.8992,28,50.070846
0.8668,37,50.084842
0.9208,22,50.09328
0.9352,18,50.100193
0.9316,19,50.107434
0.7552,68,50.133528
0.7804,61,50.156538
0.8992,28,50.167036
0.9424,16,50.173223
0.946,15,50.179052
0.8704,36,50.1927
0.928,20,50.200283
0.8704,36,50.213999
0.9136,24,50.223131
0.8812,33,50.235955
0.928,20,50.24368
0.892,30,50.255379
0.8164,51,50.274776
0.946,15,50.280495
0.7948,57,50.30193
0.892,30,50.31315
0.8452,43,50.329484
0.7732,63,50.353695
0.9064,26,50.363528
0.9136,24,50.372591
0.838,45,52.67842
0.8416,44,52.695253
0.9424,16,52.70137
0.91,25,52.710905
0.8812,33,52.723683
0.928,20,52.731404
0.946,15,52.737173
0.946,15,52.742948
0.946,15,52.748667
0.8848,32,52.760895
0.9136,24,52.770172
0.8524,41,52.785674
0.9496,14,52.791
0.928,20,52.7988
0.8596,39,52.813452
0.9388,17,52.820002
0.8812,33,52.832545
0.9208,22,52.840934
0.9532,13,52.846055
0.8128,52,52.865612
0.9352,18,52.872444
0.8488,42,52.888491
0.9244,21,52.896518
0.892,30,52.907921
0.8668,37,52.922123
0.838,45,52.939221
0.9532,13,52.94414
0.892,30,52.955547
0.9136,24,52.964929
0.8344,46,52.982816
0.784,60,53.005889
0.9496,14,53.01127
0.8992,28,53.021886
0.874,35,53.035316
0.9208,22,53.043714
0.9424,16,53.049872
0.928,20,53.057514
0.892,30,53.069049
0.874,35,53.082464
0.9532,13,53.087517
0.9244,21,53.095642
0.802,55,53.116453
0.9316,19,53.123789
0.9244,21,53.132062
0.874,35,53.14619
0.9208,22,53.155007
0.8452,43,53.172444
0.9028,27,53.183514
0.8596,39,53.198583
0.91,25,53.208242
0.8992,28,53.218826
0.8128,52,53.238485
0.9316,19,53.245812
0.9352,18,53.252785
0.9352,18,53.259639
0.9604,11,53.263932
0.9496,14,53.269237
0.946,15,53.274999
0.8272,48,53.29302
0.9244,21,53.301098
0.9064,26,53.311124
0.7228,77,53.340107
0.784,60,53.362996
0.9208,22,53.371534
0.8956,29,53.382444
0.8668,37,53.396581
0.9316,19,53.404568
0.7948,57,53.42645
0.8416,44,53.443548
0.8812,33,55.753826
0.9532,13,55.759302
0.9352,18,55.766514
0.9172,23,55.775413
0.9172,23,55.784415
0.9496,14,55.789791
0.9064,26,55.799929
0.9244,21,55.807984
0.9172,23,55.816757
0.928,20,55.824389
0.8956,29,55.835448
0.8632,38,55.849974
0.9496,14,55.855492
0.8452,43,55.87191
0.9244,21,55.879948
0.8776,34,55.892915
0.8956,29,55.904054
0.9244,21,55.912102
0.9316,19,55.919355
0.928,20,55.927003
0.9028,27,55.937474
0.946,15,55.943273
0.9208,22,55.95172
0.9244,21,55.959775
0.928,20,55.967419
0.8668,37,55.981407
0.9244,21,55.989402
0.9352,18,55.996259
0.9532,13,56.001321
0.8992,28,56.01203
0.8668,37,56.025907
0.8452,43,56.042448
0.9316,19,56.049612
0.9172,23,56.058443
0.9208,22,56.066902
0.9604,11,56.071254
0.9496,14,56.076706
0.928,20,56.084449
0.8776,34,56.097301
0.856,40,56.112593
0.928,20,56.120228
0.8956,29,56.131264
0.9244,21,56.139256
0.9172,23,56.147999
0.9208,22,56.1567
0.9532,13,56.161767
0.9064,26,56.171613
0.964,10,56.175512
0.9244,21,56.184418
0.8668,37,56.199319
0.8884,31,56.211181
0.9424,16,56.217352
0.9208,22,56.225793
0.9424,16,56.232005
0.9136,24,56.241161
0.9568,12,56.245882
0.9424,16,56.252027
0.9532,13,56.257014
0.8704,36,56.271025
0.8812,33,56.283526
0.91,25,56.293199
0.9388,17,56.299767
0.9172,23,56.308467
0.9172,23,56.317269
0.9244,21,56.32536
0.8956,29,56.336392
0.9244,21,56.344384
0.9424,16,56.350587
0.8668,37,56.364548
0.9496,14,56.369891
0.9208,22,56.378306
0.9028,27,56.388844
0.892,30,56.400435
0.9208,22,56.409261
0.7228,77,56.439076
0.8956,29,56.450147
0.8992,28,56.460709
0.9496,14,56.466125
0.9352,18,56.473097
0.9064,26,56.483082
0.9388,17,56.489674
0.9244,21,56.497747
0.9244,21,56.505839
0.9352,18,56.512708
0.8812,33,56.525387
0.9136,24,56.534588
0.9244,21,58.861081
0.9244,21,58.869514
0.9064,26,58.879827
0.9496,14,58.885222
0.8956,29,58.896504
0.9424,16,58.90273
0.9496,14,58.908238
0.8956,29,58.919316
0.8632,38,58.933746
0.9388,17,58.940296
0.9064,26,58.950258
0.9532,13,58.955346
0.9172,23,58.964124
0.9352,18,58.971041
0.946,15,58.976738
0.928,20,58.984384
0.9388,17,58.990856
0.9532,13,58.995936
0.928,20,59.00352
0.9568,12,59.008163
0.9424,16,59.01437
0.9352,18,59.021267
0.946,15,59.027111
0.9172,23,59.035798
0.9352,18,59.042609
0.9208,22,59.050958
0.9388,17,59.057562
0.9172,23,59.066453
0.9352,18,59.073278
0.8956,29,59.084521
0.9172,23,59.093532
0.9136,24,59.102651
0.9244,21,59.110879
0.946,15,59.116569
0.946,15,59.122322
0.8848,32,59.134517
0.91,25,59.144037
0.9496,14,59.149415
0.9172,23,59.158163
0.9172,23,59.167014
0.9244,21,59.175099
0.8992,28,59.185722
0.892,30,59.196965
0.91,25,59.206439
0.9244,21,59.214417
0.9244,21,59.222399
0.928,20,59.229969
0.946,15,59.235845
0.9496,14,59.241237
0.9496,14,59.246702
0.9352,18,59.253709
0.9424,16,59.259869
0.9496,14,59.265276
0.9208,22,59.273679
0.8992,28,59.284327
0.9496,14,59.289856
0.9388,17,59.296389
0.9208,22,59.304855
0.9568,12,59.309498
0.9208,22,59.317879
0.9496,14,59.323276
0.8704,36,59.336987
0.928,20,59.344544
0.9316,19,59.351703
0.9244,21,59.359644
0.9424,16,59.365767
0.9496,14,59.371335
0.9028,27,59.381985
0.9244,21,59.390183
0.9208,22,59.398648
0.9424,16,59.405894
0.9136,24,59.415056
0.9388,17,59.421569
0.9388,17,59.428558
0.9388,17,59.435262
0.9316,19,59.442579
0.8992,28,59.453433
0.9568,12,59.458159
0.9496,14,59.463607
0.9496,14,59.469007
0.9532,13,59.474083
0.892,30,59.485522
0.9532,13,59.490506
0.9208,22,59.498948
0.9136,24,59.508119
0.9244,21,59.516146
0.9424,16,59.522247
0.9712,8,59.525352
0.9352,18,59.532253
0.9208,22,59.540572
0.91,25,59.550038
0.9352,18,59.556894
0.9208,22,59.565207
0.9424,16,59.571281
0.9352,18,59.578094
0.946,15,59.583844
0.9028,27,59.594289
0.9208,22,59.602661
0.9424,16,59.608717
0.9496,14,59.614057
0.9568,12,59.618643
0.9388,17,59.625154
0.928,20,59.632751
0.928,20,59.640322
0.9316,19,61.939441
0.9676,9,61.943432
0.9496,14,61.949064
0.8776,34,61.962295
0.9532,13,61.967348
0.9244,21,61.975494
0.928,20,61.983232
0.928,20,61.990872
0.9496,14,61.996389
0.9568,12,62.001088
0.9208,22,62.009657
0.946,15,62.01543
0.9424,16,62.021548
0.9352,18,62.028597
0.9424,16,62.034912
0.9568,12,62.039834
0.9496,14,62.04532
0.9496,14,62.051135
0.9532,13,62.056311
0.8164,51,62.075472
0.9532,13,62.080502
0.8884,31,62.092306
0.9316,19,62.099709
0.9604,11,62.104131
0.9316,19,62.111419
0.964,10,62.11547
0.9568,12,62.120199
0.9712,8,62.123331
0.9532,13,62.128355
0.9352,18,62.13526
0.8992,28,62.145941
0.9028,27,62.156228
0.9064,26,62.16617
0.9136,24,62.175283
0.9208,22,62.183619
0.9352,18,62.190661
0.9424,16,62.196791
0.964,10,62.200688
0.9568,12,62.205312
0.9388,17,62.211746
0.9208,22,62.220042
0.9172,23,62.228766
0.9208,22,62.237159
0.9568,12,62.241725
0.9172,23,62.250443
0.9496,14,62.255862
0.9172,23,62.264615
0.9496,14,62.269977
0.9568,12,62.274605
0.9316,19,62.281869
0.946,15,62.2877
0.9388,17,62.294246
0.946,15,62.29997
0.9244,21,62.30795
0.9136,24,62.317017
0.9352,18,62.3238
0.9496,14,62.329303
0.946,15,62.335083
0.9316,19,62.342243
0.9568,12,62.34679
0.9028,27,62.357019
0.928,20,62.364736
0.9496,14,62.37003
0.9496,14,62.375435
0.9388,17,62.381972
0.9316,19,62.389177
0.9352,18,62.396092
0.9496,14,62.401525
0.946,15,62.408173
0.9604,11,62.412431
0.9316,19,62.419686
0.9172,23,62.428665
0.946,15,62.434561
0.9496,14,62.440019
0.9532,13,62.445012
0.9676,9,62.448542
0.9604,11,62.452804
0.9352,18,62.459836
0.9316,19,62.467045
0.946,15,62.472777
0.9208,22,62.480995
0.9352,18,62.487793
0.9568,12,62.492416
0.9388,17,62.49896
0.9532,13,62.503957
0.9424,16,62.510012
0.9532,13,62.515034
0.928,20,62.522662
0.964,10,62.526559
0.9424,16,62.532624
0.9244,21,62.540636
0.9352,18,62.547671
0.946,15,62.553401
0.9568,12,62.558073
0.9604,11,62.562305
0.9676,9,62.565857
0.964,10,62.56975
0.9604,11,62.574114
0.9676,9,62.577696
0.9676,9,62.581309
0.9496,14,62.586838
0.9316,19,62.594383
0.9172,23,62.603187
0.9352,18,62.610072
0.9244,21,62.618012
0.9316,19,62.625299
0.9352,18,62.632169
0.9388,17,62.638715
0.9388,17,62.645203
0.9424,16,62.651296
0.9064,26,62.661124
0.9532,13,62.666033
0.9604,11,62.670293
0.9496,14,62.67562
0.9604,11,62.679886
0.9424,16,62.685999
0.928,20,62.693579
0.9316,19,62.700913
0.9172,23,62.709715
0.9388,17,62.716243
0.9244,21,62.724252
0.9496,14,65.035224
0.9244,21,65.043691
0.9136,24,65.053082
0.9676,9,65.056637
0.9424,16,65.062827
0.9424,16,65.068923
0.9604,11,65.073193
0.9532,13,65.07831
0.9136,24,65.08742
0.9568,12,65.092141
0.9604,11,65.096386
0.9352,18,65.103257
0.9532,13,65.108306
0.9532,13,65.113436
0.946,15,65.119194
0.9604,11,65.123455
0.9676,9,65.12693
0.9496,14,65.132375
0.964,10,65.136309
0.9532,13,65.141288
0.9568,12,65.1459
0.9496,14,65.151253
0.928,20,65.158855
0.9208,22,65.167307
0.946,15,65.172986
0.9172,23,65.181742
0.928,20,65.189362
0.9568,12,65.194023
0.9568,12,65.198651
0.9496,14,65.203968
0.91,25,65.213327
0.9568,12,65.217968
0.9388,17,65.224516
0.9496,14,65.229827
0.9388,17,65.236325
0.9424,16,65.242666
0.9568,12,65.247565
0.9712,8,65.250982
0.9568,12,65.255874
0.8992,28,65.266665
0.9244,21,65.27472
0.9496,14,65.280033
0.9676,9,65.283575
0.946,15,65.289246
0.9604,11,65.293544
0.964,10,65.297429
0.928,20,65.304983
0.946,15,65.310655
0.9568,12,65.315248
0.9604,11,65.31949
0.9388,17,65.326015
0.9496,14,65.331413
0.9388,17,65.337847
0.964,10,65.341689
0.9604,11,65.345988
0.9424,16,65.352085
0.9352,18,65.358889
0.946,15,65.364636
0.9748,7,65.367365
0.9352,18,65.374212
0.9388,17,65.380703
0.946,15,65.386426
0.9568,12,65.391057
0.9424,16,65.397125
0.946,15,65.404385
0.9496,14,65.410252
0.9244,21,65.418389
0.9352,18,65.425383
0.9532,13,65.430625
0.9352,18,65.437641
0.9244,21,65.445627
0.9568,12,65.450229
0.946,15,65.456036
0.9604,11,65.460369
0.9352,18,65.467254
0.9532,13,65.472277
0.9424,16,65.478367
0.9352,18,65.485176
0.9424,16,65.491261
0.9424,16,65.497321
0.9532,13,65.50231
0.9496,14,65.507689
0.9424,16,65.513819
0.9496,14,65.519132
0.9532,13,65.524182
0.946,15,65.529941
0.9424,16,65.535998
0.9676,9,65.539476
0.9604,11,65.543745
0.9388,17,65.550305
0.964,10,65.554128
0.964,10,65.558004
0.9424,16,65.564128
0.9568,12,65.568734
0.9388,17,65.575141
0.9496,14,65.580478
0.9172,23,65.589167
0.9496,14,65.594542
0.9172,23,65.603266
0.9136,24,65.612358
0.9388,17,65.618792
0.9496,14,65.624195
0.9424,16,65.630185
0.9424,16,65.63628
0.9424,16,65.642364
0.9424,16,65.648559
0.9496,14,65.653896
0.9604,11,65.658197
0.9532,13,65.663237
0.946,15,65.668989
0.946,15,65.674678
0.9172,23,65.68328
0.9604,11,65.687512
0.9532,13,65.692621
0.9532,13,65.697672
0.9532,13,65.702605
0.9532,13,65.70762
0.9496,14,65.712951
0.9568,12,65.717547
0.9316,19,65.7247
0.9568,12,65.729359
0.9388,17,65.735869
0.9424,16,65.742059
0.9568,12,65.746641
0.964,10,65.750544
0.9496,14,65.755926
0.9568,12,65.76055
0.9208,22,65.768907
0.9388,17,65.775418
0.9568,12,65.780076
0.9388,17,65.786612
0.9604,11,65.790908
0.9388,17,65.797429
0.9568,12,65.801974
0.946,15,65.80771
0.9388,17,65.814157
0.964,10,65.818023
0.9424,16,68.119787
0.9568,12,68.124799
0.9316,19,68.132505
0.9568,12,68.137263
0.9424,16,68.143566
0.946,15,68.149462
0.9316,19,68.156847
0.9424,16,68.163016
0.9568,12,68.167761
0.9496,14,68.173297
0.946,15,68.179053
0.9496,14,68.184523
0.9604,11,68.18885
0.9676,9,68.192418
0.9388,17,68.198959
0.946,15,68.204713
0.9604,11,68.209015
0.9676,9,68.212538
0.9568,12,68.217233
0.946,15,68.223047
0.9604,11,68.227286
0.9496,14,68.232733
0.9388,17,68.239308
0.9568,12,68.243942
0.9496,14,68.249328
0.964,10,68.253184
0.9604,11,68.25742
0.9676,9,68.260956
0.9424,16,68.267216
0.9496,14,68.272647
0.9388,17,68.279103
0.9676,9,68.282554
0.9532,13,68.287512
0.9568,12,68.29219
0.9532,13,68.297246
0.946,15,68.303024
0.9424,16,68.309161
0.964,10,68.313114
0.9676,9,68.316629
0.946,15,68.322443
0.946,15,68.328271
0.9136,24,68.337673
0.9568,12,68.342368
0.9712,8,68.345526
0.9568,12,68.350231
0.9208,22,68.358688
0.9532,13,68.363802
0.946,15,68.369609
0.9604,11,68.373847
0.964,10,68.377794
0.9568,12,68.382482
0.9352,18,68.389442
0.9388,17,68.395952
0.9532,13,68.401786
