#{"t_start": 1765824525.859413, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.26567
0.0,640,0.517105
0.0,640,0.769233
0.0,640,3.624816
0.0,640,3.874283
0.0,640,4.124153
0.0,640,6.961108
0.0,640,7.212884
0.0,640,7.462285
0.0,640,10.343232
0.933906,47,10.362781
0.121094,625,10.609389
0.202656,567,10.835016
0.0,640,13.675721
0.0,640,13.928355
0.0,640,14.177067
0.0,640,14.425759
0.0,640,17.194493
0.0,640,17.456596
0.0,640,17.710351
0.0,640,20.501754
0.0,640,20.75292
0.0,640,21.0035
0.0,640,23.75171
0.0,640,24.001732
0.0,640,24.25021
0.0,640,27.043844
0.0,640,27.293179
0.0,640,27.543837
0.0,640,30.30499
0.0,640,30.555745
0.0,640,30.808077
0.0,640,31.057908
0.0,640,33.853483
0.0,640,34.101674
0.0,640,34.349274
0.0,640,37.084863
0.0,640,37.334979
0.0,640,37.581374
0.0,640,40.4136
0.0,640,40.662358
0.0,640,40.914124
0.0,640,43.677045
0.0,640,43.927804
0.0,640,44.176573
0.0,640,46.890475
0.0,640,47.140632
0.0,640,47.390478
0.0,640,47.649853
0.0,640,50.395704
0.0,640,50.643908
0.0,640,50.8943
0.0,640,53.64956
0.0,640,53.90332
0.0,640,54.154874
0.0,640,56.95799
0.0,640,57.207984
0.0,640,57.454928
0.0,640,60.278613
0.0,640,60.528716
0.368594,449,60.70483
0.0,640,60.956786
0.0,640,63.735858
0.0,640,63.987983
0.0,640,64.239203
0.0,640,66.967004
0.0,640,67.215254
0.292656,503,67.413541
0.0,640,70.2114
0.0,640,70.46217
0.0,640,70.711583
0.0,640,73.440215
0.0,640,73.691035
0.0,640,73.941388
0.0,640,74.191033
0.0,640,76.978892
0.0,640,77.230426
0.0,640,77.476324
0.0,640,80.280357
0.115469,629,80.528219
0.0,640,80.776339
0.0,640,83.490778
0.0,640,83.743031
0.0,640,83.989002
0.0,640,86.783759
0.0,640,87.02939
0.0,640,87.280229
0.0,640,90.031521
0.0,640,90.281014
0.225156,551,90.49551
0.0,640,90.747228
0.0,640,93.48779
0.0,640,93.738813
0.0,640,93.990233
0.0,640,96.774798
0.0,640,97.018005
0.0,640,97.266141
0.0,640,100.028803
0.0,640,100.280137
0.0,640,100.531083
0.0,640,103.322374
0.0,640,103.570478
0.0,640,103.822487
0.0,640,104.072683
0.0,640,106.823047
0.0,640,107.072043
0.710312,206,107.153764
0.0,640,107.404719
0.0,640,110.219992
0.0,640,110.469594
0.429063,406,110.628729
0.0,640,113.43291
0.0,640,113.685003
0.0,640,113.931757
0.0,640,116.737386
0.168906,591,116.969827
0.0,640,117.219142
0.0,640,117.471046
0.0,640,120.336622
0.37,448,120.514965
0.0,640,120.760025
0.0,640,123.505503
0.0,640,123.758244
0.0,640,124.00726
0.325,480,124.19412
0.0,640,126.981597
0.351719,461,127.162129
0.0,640,127.409933
0.0,640,130.18985
0.488125,364,130.332071
0.0,640,130.575997
0.0,640,130.82667
0.0,640,133.578744
0.776406,159,133.641898
0.509219,349,133.777711
0.620313,270,133.884164
0.0,640,134.127795
0.0,640,136.935751
0.0,640,137.185833
0.85375,104,137.226304
0.82,128,137.276024
0.0,640,140.030683
0.0,640,140.282539
0.748281,179,140.351832
0.749688,178,140.42076
0.0,640,140.669269
0.0,640,143.442256
0.638594,257,143.542646
0.0,640,143.794886
0.648438,250,143.893033
0.0,640,146.628906
0.11125,632,146.87444
0.692031,219,146.961294
0.0,640,147.20905
0.185781,579,150.001498
0.762344,169,150.067781
0.621719,269,150.173351
0.0,640,150.423736
0.838281,115,150.46893
0.717344,201,150.546345
0.0,640,153.393111
0.769375,164,153.457908
0.0,640,153.709562
0.89875,72,153.738773
0.431875,404,153.898004
0.0,640,154.14738
0.647031,251,156.797226
0.6625,240,156.891255
0.0,640,157.141641
0.76375,168,157.207562
0.623125,268,157.312992
0.811562,134,157.364982
0.565469,309,157.486026
0.0,640,160.261984
0.94375,40,160.277939
0.784844,153,160.33818
0.431875,404,160.496472
0.548594,321,160.621569
0.655469,245,160.719366
0.759531,171,160.786075
0.420625,412,163.479719
0.956406,31,163.492112
0.915625,60,163.515347
0.835469,117,163.560768
0.552812,318,163.688235
0.374219,445,163.864103
0.925469,53,163.884999
0.818594,129,163.934323
0.0,640,164.182194
0.933906,47,164.200764
0.814375,132,166.813101
0.777813,158,166.874738
0.0,640,167.124853
0.0,640,167.374344
0.859375,100,167.413418
0.267344,521,170.150961
0.94375,40,170.166899
0.877656,87,170.201062
0.801719,141,170.255491
0.292656,503,170.454137
0.85375,104,170.494437
0.0,640,170.746758
0.824219,125,170.794594
0.512031,347,173.448692
0.523281,339,173.580274
0.443125,396,173.740303
0.0,640,173.991453
0.827031,123,174.039459
0.8425,112,174.083346
0.0,640,176.898878
0.873437,90,176.93418
0.230781,547,177.144927
0.877656,87,177.178545
0.929688,50,177.198035
0.963437,26,177.208343
0.804531,139,177.262241
0.940937,42,177.278464
0.0,640,177.527344
0.0,640,180.410372
0.974688,18,180.418266
0.488125,364,180.559041
0.897344,73,180.587639
0.634375,260,180.689923
0.0,640,180.937998
0.902969,69,180.965161
0.105625,636,183.762966
0.955,32,183.775675
0.0,640,184.025274
0.925469,53,184.046415
0.959219,29,184.057716
0.0,640,184.309623
0.839688,114,184.354405
0.0,640,187.121047
0.959219,29,187.132962
0.956406,31,187.145311
0.963437,26,187.155549
0.950781,35,187.169268
0.939531,43,187.186393
0.905781,67,187.212571
0.751094,177,187.279795
0.904375,68,187.306683
0.901563,70,187.334392
0.912813,62,187.358632
0.637188,258,187.458189
0.855156,103,187.497907
0.869219,93,187.534681
0.440312,398,190.224015
0.905781,67,190.251066
0.91,64,190.276076
0.848125,108,190.318453
0.900156,71,190.346829
0.919844,57,190.369444
0.860781,99,190.408787
0.914219,61,190.432819
0.900156,71,190.460473
0.793281,147,190.517326
0.9325,48,190.536008
0.891719,77,190.565919
0.931094,49,190.584951
0.879062,86,190.619097
0.879062,86,190.652863
0.874844,89,190.688762
0.811562,134,190.742099
0.962031,27,190.752645
0.867812,94,190.788958
0.936719,45,190.806857
0.901563,70,190.834509
0.798906,143,190.891082
0.905781,67,190.917226
0.949375,36,190.931488
0.936719,45,190.949034
0.901563,70,190.975856
0.866406,95,191.012811
0.929688,50,193.558742
0.908594,65,193.584426
0.512031,347,193.723185
0.782031,155,193.784374
0.856563,102,193.82445
0.775,160,193.887559
0.874844,89,193.921799
0.845313,110,193.964735
0.869219,93,194.000842
0.895938,74,194.029699
0.94375,40,194.045439
0.867812,94,194.08215
0.759531,171,194.149192
0.967656,23,194.1582
0.793281,147,194.215405
0.91,64,194.240009
0.933906,47,194.258325
0.821406,127,194.307633
0.981719,13,194.312728
0.939531,43,194.32953
0.869219,93,196.903436
0.970469,21,196.911933
0.940937,42,196.928751
0.924063,54,196.949863
0.9775,16,196.956188
0.7975,144,197.012691
0.940937,42,197.029058
0.739844,185,197.101683
0.949375,36,197.115853
0.78625,152,197.175289
0.881875,84,197.210346
0.863594,97,197.250924
0.593594,289,197.373262
0.947969,37,197.389219
0.928281,51,197.411043
0.94375,40,197.428337
0.962031,27,197.440297
0.94375,40,197.456937
0.953594,33,197.4767
0.915625,60,197.51321
0.891719,77,197.546756
0.956406,31,197.560079
0.953594,33,197.573344
0.939531,43,197.590291
0.952187,34,197.603768
0.945156,39,197.619042
0.881875,84,197.652206
0.918438,58,197.675502
0.936719,45,197.693743
0.957812,30,197.705863
0.0,640,200.446067
0.924063,54,200.467311
0.956406,31,200.479477
0.92125,56,200.501273
0.703281,211,200.58417
0.962031,27,200.594823
0.918438,58,200.617498
0.8875,80,200.648641
0.950781,35,200.662235
0.911406,63,200.6873
0.7975,144,200.743813
0.956406,31,200.756029
0.897344,73,200.784312
0.929688,50,200.803719
0.963437,26,200.81428
0.96625,24,200.82384
0.970469,21,200.832054
0.957812,30,200.843861
0.935312,46,200.861857
0.843906,111,200.905434
0.857969,101,200.94504
0.894531,75,200.974426
0.886094,81,201.005985
0.960625,28,201.017048
0.836875,116,203.59026
0.956406,31,203.602504
0.938125,44,203.619899
0.957812,30,203.63163
0.82,128,203.682185
0.915625,60,203.707066
0.900156,71,203.735618
0.969063,22,203.744533
0.964844,25,203.754473
0.918438,58,203.777179
0.936719,45,203.794628
0.953594,33,203.807656
0.953594,33,203.820473
0.884687,82,203.852541
0.924063,54,203.873648
0.926875,52,203.894033
0.917031,59,203.917104
0.973281,19,203.92462
0.578125,300,204.039086
0.956406,31,204.051165
0.96625,24,204.060564
0.912813,62,204.08449
0.794687,146,204.140681
0.841094,113,204.184574
0.950781,35,204.198375
0.8425,112,204.241427
0.755313,174,204.308562
0.940937,42,204.324924
0.918438,58,204.347202
0.946562,38,204.362035
0.949375,36,206.866823
0.946562,38,206.881978
0.969063,22,206.890819
0.938125,44,206.908033
0.955,32,206.920526
0.911406,63,206.945631
0.971875,20,206.953528
0.94375,40,206.969313
0.96625,24,206.97881
0.897344,73,207.007502
0.865,96,207.045469
0.914219,61,207.069359
0.971875,20,207.077246
0.962031,27,207.087827
0.949375,36,207.10179
0.682187,226,207.188773
0.929688,50,207.208392
0.867812,94,207.245677
0.888906,79,207.276144
0.94375,40,207.291724
0.869219,93,207.327935
0.949375,36,207.341999
0.918438,58,207.36474
0.96625,24,207.374171
0.926875,52,207.395
0.94375,40,207.410524
0.959219,29,207.421868
0.928281,51,207.441712
0.949375,36,207.455789
0.970469,21,207.464031
0.94375,40,207.480028
0.974688,18,207.48727
0.907188,66,207.513089
0.905781,67,207.539505
0.845313,110,207.582494
0.957812,30,207.594267
0.956406,31,207.606406
0.818594,129,207.65704
0.963437,26,210.152829
0.897344,73,210.18205
0.895938,74,210.211545
0.940937,42,210.228326
0.970469,21,210.236769
0.952187,34,210.250145
0.942344,41,210.266407
0.950781,35,210.280149
0.945156,39,210.295439
0.963437,26,210.305645
0.949375,36,210.319652
0.902969,69,210.346742
0.8875,80,210.378194
0.964844,25,210.387935
0.848125,108,210.43068
0.967656,23,210.439737
0.928281,51,210.459437
0.908594,65,210.485378
0.894531,75,210.514724
0.870625,92,210.551067
0.938125,44,210.568371
0.962031,27,210.579006
0.960625,28,210.589972
0.890313,78,210.620078
0.957812,30,210.631699
0.886094,81,210.663404
0.960625,28,210.674934
0.904375,68,210.702516
0.962031,27,210.713375
0.956406,31,210.725619
0.942344,41,210.74194
0.94375,40,210.757578
0.967656,23,210.766572
0.87625,88,210.800856
0.955,32,210.8134
0.940937,42,210.829703
0.931094,49,210.849101
0.933906,47,210.867654
0.9325,48,210.886553
0.959219,29,210.898074
0.94375,40,210.913937
0.814375,132,213.519777
0.956406,31,213.532228
0.964844,25,213.542112
0.947969,37,213.556748
0.94375,40,213.572544
0.959219,29,213.584084
0.928281,51,213.604205
0.960625,28,213.615286
0.962031,27,213.62608
0.908594,65,213.651456
0.974688,18,213.658611
0.953594,33,213.671568
0.931094,49,213.691644
0.9325,48,213.710751
0.925469,53,213.731811
0.967656,23,213.74092
0.94375,40,213.756602
0.963437,26,213.766747
0.834062,118,213.812935
0.978906,15,213.818845
0.960625,28,213.829895
0.929688,50,213.849389
0.933906,47,213.867621
0.962031,27,213.878113
0.827031,123,213.926261
0.969063,22,213.935014
0.952187,34,213.948775
0.963437,26,213.959103
0.960625,28,213.970188
0.901563,70,213.997637
0.935312,46,214.015665
0.963437,26,214.025822
0.946562,38,214.040719
0.964844,25,214.050502
0.950781,35,214.064187
0.970469,21,214.072454
0.971875,20,214.080351
0.96625,24,214.089713
0.967656,23,214.098586
0.526094,337,214.227637
0.917031,59,214.250875
0.880469,85,214.284325
0.978906,15,214.290218
