#{"t_start": 1765817964.5445209, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.406562,422,0.72669
0.0,640,0.963792
0.0,640,1.200219
0.0,640,3.790466
0.0,640,4.027204
0.0,640,4.261047
0.0,640,6.669739
0.0,640,6.907994
0.0,640,7.141973
0.0,640,9.903234
0.0,640,10.14744
0.0,640,10.438991
0.0,640,10.673203
0.0,640,13.474881
0.0,640,13.74181
0.0,640,14.004384
0.0,640,16.555605
0.0,640,16.841001
0.0,640,17.148431
0.0,640,20.284978
0.0,640,20.54689
0.0,640,20.826677
0.0,640,23.576119
0.0,640,23.824164
0.0,640,24.074784
0.0,640,27.073409
0.0,640,27.339502
0.0,640,27.586618
0.0,640,27.846552
0.0,640,30.708322
0.0,640,30.96182
0.0,640,31.234168
0.0,640,34.172556
0.0,640,34.417162
0.0,640,34.664384
0.0,640,37.354903
0.0,640,37.593464
0.0,640,37.831518
0.0,640,40.493674
0.0,640,40.732072
0.0,640,41.001993
0.325,480,41.193947
0.573906,303,43.865536
0.0,640,44.101959
0.0,640,44.336593
0.0,640,47.166963
0.0,640,47.406123
0.0,640,47.646741
0.0,640,47.882318
0.0,640,50.773021
0.0,640,51.023135
0.163281,595,51.244332
0.0,640,53.95143
0.0,640,54.188322
0.0,640,54.443694
0.0,640,57.405177
0.0,640,57.665986
0.0,640,57.92918
0.0,640,60.772763
0.0,640,61.013291
0.0,640,61.253677
0.0,640,64.486061
0.0,640,64.75743
0.0,640,64.998135
0.0,640,65.245172
0.0,640,68.726146
0.0,640,68.97607
0.0,640,69.320495
0.0,640,72.381551
0.0,640,72.643933
0.0,640,72.9073
0.0,640,76.369204
0.0,640,76.647755
0.0,640,76.955507
0.0,640,80.425481
0.0,640,80.721102
0.0,640,81.081801
0.0,640,84.343826
0.0,640,84.635958
0.0,640,84.894877
0.0,640,85.148445
0.0,640,88.265377
0.0,640,88.516756
0.0,640,88.802325
0.0,640,91.767387
0.0,640,92.022911
0.0,640,92.267515
0.0,640,94.928375
0.0,640,95.168962
0.0,640,95.40116
0.0,640,98.084641
0.490937,362,98.220236
0.0,640,98.458098
0.0,640,98.695673
0.0,640,101.350179
0.0,640,101.585633
0.0,640,101.824572
0.0,640,104.48877
0.0,640,104.727511
0.433281,403,104.875806
0.0,640,105.113301
0.0,640,107.977334
0.0,640,108.219937
0.0,640,108.482257
0.0,640,111.355738
0.0,640,111.595927
