#{"t_start": 1765857239.918868, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.244694
0.0,640,0.458745
0.0,640,0.677724
0.0,640,3.230616
0.0,640,3.444899
0.0,640,3.663674
0.0,640,6.17441
0.0,640,6.390783
0.0,640,6.606912
0.309531,491,9.076861
0.0,640,9.295132
0.0,640,9.511991
0.0,640,9.72992
0.0,640,12.262276
0.0,640,12.476592
0.0,640,12.696351
0.0,640,15.239242
0.0,640,15.45436
0.0,640,15.671157
0.0,640,18.258596
0.0,640,18.476293
0.0,640,18.695496
0.0,640,21.268379
0.0,640,21.485787
0.0,640,21.702995
0.0,640,24.251246
0.0,640,24.468262
0.0,640,24.688595
0.0,640,24.904473
0.0,640,27.465974
0.0,640,27.687003
0.0,640,27.905092
0.0,640,30.49487
0.0,640,30.718006
0.0,640,30.941665
0.0,640,33.494371
0.0,640,33.713588
0.0,640,33.929707
0.0,640,36.443966
0.0,640,36.666288
0.0,640,36.881474
0.0,640,39.421991
0.0,640,39.63905
0.0,640,39.859056
0.0,640,40.075444
0.0,640,42.517487
0.0,640,42.738217
0.0,640,42.954833
0.0,640,45.48603
0.0,640,45.703017
0.0,640,45.920996
0.0,640,48.495276
0.0,640,48.711274
0.0,640,48.927193
0.0,640,51.458861
0.0,640,51.679058
0.0,640,51.892706
0.0,640,54.418155
0.0,640,54.636203
0.0,640,54.851719
0.0,640,55.069566
0.0,640,57.611657
0.0,640,57.826765
0.0,640,58.040824
0.0,640,60.609896
0.0,640,60.82715
0.0,640,61.045745
0.0,640,63.516688
0.0,640,63.734392
0.0,640,63.949602
0.0,640,66.383872
0.0,640,66.602412
0.0,640,66.816836
0.0,640,69.36025
0.0,640,69.579027
0.0,640,69.797994
0.0,640,70.017575
0.0,640,72.56341
0.0,640,72.782673
0.0,640,72.997562
0.0,640,75.436443
0.0,640,75.655412
0.0,640,75.874504
0.0,640,78.413149
0.0,640,78.631769
0.717344,201,78.700155
0.0,640,78.915847
0.0,640,81.466051
0.452969,389,81.602551
0.0,640,81.820483
0.0,640,84.367618
0.0,640,84.588271
0.0,640,84.806674
0.0,640,85.023021
0.472656,375,87.457152
0.0,640,87.675698
0.0,640,87.895476
0.0,640,90.438298
0.0,640,90.658021
0.0,640,90.874231
0.0,640,93.401394
0.0,640,93.625192
0.0,640,93.843318
0.0,640,94.061406
0.0,640,96.623093
0.0,640,96.840743
0.0,640,97.056879
0.0,640,99.616946
0.0,640,99.834385
0.0,640,100.052197
0.0,640,102.483039
0.0,640,102.701948
0.0,640,102.918804
0.0,640,105.478561
0.0,640,105.697771
0.0,640,105.914453
0.0,640,108.475276
0.0,640,108.694713
0.0,640,108.910653
0.0,640,109.131743
0.0,640,111.590425
0.0,640,111.809662
0.0,640,112.026206
0.0,640,114.585156
0.0,640,114.800058
0.0,640,115.018122
0.0,640,117.554907
0.0,640,117.768704
0.0,640,117.985896
0.0,640,120.565724
0.0,640,120.783256
0.0,640,120.999451
0.0,640,123.441837
0.0,640,123.665867
0.0,640,123.880978
0.0,640,124.096996
0.0,640,126.6363
0.0,640,126.855485
0.0,640,127.07205
0.0,640,129.519534
0.0,640,129.739414
0.0,640,129.959793
0.0,640,132.509985
0.0,640,132.731469
0.0,640,132.948521
0.0,640,135.609472
0.0,640,135.827159
0.0,640,136.042196
0.0,640,138.637171
