#{"t_start": 1765868594.903873, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.0,640,0.084748
0.0,640,0.494551
0.0,640,1.326272
0.0,640,2.166255
0.0,640,3.047332
0.0,640,3.895834
0.351719,461,4.512581
0.0,640,5.362837
0.0,640,6.214047
0.0,640,7.073558
0.0,640,7.92241
0.0,640,8.789181
0.0,640,9.65817
0.0,640,10.523592
0.0,640,11.390097
0.0,640,12.288033
0.0,640,13.170636
0.0,640,14.048158
0.0,640,14.92656
0.0,640,15.818543
0.0,640,16.703174
0.0,640,17.583441
0.0,640,18.471307
0.0,640,19.357126
0.0,640,20.255014
0.0,640,21.15184
0.0,640,22.047369
0.0,640,22.944737
0.0,640,23.844406
0.0,640,24.743008
0.0,640,25.647908
0.0,640,26.565386
0.0,640,27.523969
0.0,640,28.437606
0.0,640,29.357204
0.0,640,30.268946
0.0,640,31.189699
0.0,640,32.103099
0.0,640,33.026456
0.0,640,33.949851
0.0,640,34.87817
0.0,640,35.809159
0.0,640,36.733256
0.0,640,37.660382
0.0,640,38.600861
0.0,640,39.529622
0.0,640,40.464244
0.0,640,41.404219
0.0,640,42.343859
0.0,640,43.281138
0.0,640,44.222485
0.0,640,45.166156
0.0,640,46.112365
0.0,640,47.0551
0.0,640,47.996329
0.0,640,48.939494
0.0,640,49.880448
0.0,640,50.822921
0.0,640,51.778383
0.0,640,52.723996
0.0,640,53.669728
0.0,640,54.621143
0.0,640,55.567945
0.0,640,56.505066
0.0,640,57.462653
0.0,640,58.40234
0.0,640,59.335259
0.0,640,60.275863
0.0,640,61.220394
0.0,640,62.162969
0.0,640,63.151227
0.0,640,64.097221
0.0,640,65.043622
0.0,640,65.98026
0.0,640,66.923055
0.0,640,67.862325
0.0,640,68.838722
0.0,640,69.784855
0.0,640,70.735936
0.0,640,71.681103
0.0,640,72.623906
0.0,640,73.562068
0.0,640,74.494966
0.0,640,75.439434
0.0,640,76.38592
0.0,640,77.323305
0.0,640,78.267559
0.0,640,79.220176
0.0,640,80.16678
0.0,640,81.105019
0.0,640,82.039771
0.0,640,82.969653
0.0,640,83.907451
0.0,640,84.84425
0.0,640,85.786039
0.0,640,86.741041
0.0,640,87.684134
0.0,640,88.627594
0.0,640,89.564513
0.0,640,90.505657
0.0,640,91.443137
0.0,640,92.377362
0.0,640,93.312033
0.0,640,94.260384
0.0,640,95.204197
0.0,640,96.14408
0.0,640,97.090388
0.0,640,98.02963
0.0,640,98.97086
0.0,640,99.916333
0.0,640,100.856288
0.0,640,101.793619
0.0,640,102.744336
0.0,640,103.680095
0.0,640,104.618391
0.0,640,105.565838
0.0,640,106.508449
0.0,640,107.450101
0.0,640,108.391451
0.0,640,109.32849
0.0,640,110.269164
0.0,640,111.20312
0.0,640,112.154546
0.0,640,113.085774
0.0,640,114.080291
0.0,640,115.024714
0.0,640,115.968382
0.0,640,116.919865
0.0,640,117.864769
0.0,640,118.801974
0.0,640,119.739506
0.312344,489,120.455175
0.0,640,121.391663
0.0,640,122.353106
0.0,640,123.318363
0.0,640,124.262619
0.0,640,125.208074
0.0,640,126.153369
0.0,640,127.093108
0.0,640,128.040603
0.0,640,128.981177
0.0,640,129.930823
0.0,640,130.87109
0.0,640,131.812796
0.0,640,132.760637
0.0,640,133.702501
0.0,640,134.647589
0.0,640,135.594397
0.0,640,136.54427
0.0,640,137.483983
0.0,640,138.420844
0.0,640,139.365058
0.0,640,140.31298
0.0,640,141.259848
0.0,640,142.199843
0.0,640,143.144187
0.0,640,144.081066
0.0,640,145.023217
0.0,640,145.969721
0.0,640,146.916663
0.0,640,147.86103
0.0,640,148.7957
0.0,640,149.742293
0.0,640,150.682902
0.0,640,151.623592
0.0,640,152.562822
0.0,640,153.515168
0.0,640,154.45131
0.0,640,155.394041
0.0,640,156.335033
0.0,640,157.281682
0.0,640,158.222794
0.0,640,159.214224
0.0,640,160.155311
0.0,640,161.09857
0.0,640,162.049466
0.0,640,162.989328
0.0,640,163.930831
0.0,640,164.876102
0.0,640,165.824787
0.0,640,166.773124
0.0,640,167.71474
0.0,640,168.656436
0.0,640,169.599558
0.0,640,170.542273
0.0,640,171.485697
0.0,640,172.432979
0.0,640,173.370152
0.0,640,174.317318
0.0,640,175.257108
0.0,640,176.196189
0.0,640,177.158175
0.0,640,178.104358
0.0,640,179.369269
0.0,640,180.362675
0.0,640,181.356999
0.0,640,182.361894
0.0,640,183.387826
0.0,640,184.371911
0.0,640,185.360259
0.0,640,186.344333
0.0,640,187.327572
0.0,640,188.30606
0.0,640,189.363547
0.0,640,190.344746
0.0,640,191.328523
0.0,640,192.313704
0.0,640,193.291865
0.0,640,194.275964
0.0,640,195.257068
0.0,640,196.242265
0.0,640,197.225715
0.0,640,198.199478
0.208281,563,199.065676
0.0,640,200.043511
0.0,640,201.029972
0.0,640,202.054824
0.0,640,203.036739
0.0,640,204.014831
0.0,640,205.001413
0.0,640,205.975513
0.0,640,206.978903
0.0,640,207.980385
0.0,640,208.966716
0.0,640,209.959209
0.0,640,210.949813
0.0,640,211.942425
0.0,640,212.923976
0.0,640,213.909582
0.0,640,214.894568
0.0,640,215.875515
0.0,640,216.859506
0.0,640,217.834571
0.0,640,218.816714
0.0,640,219.797926
0.0,640,220.778246
0.0,640,221.760838
