#{"t_start": 1765857978.590396, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.406562,422,0.451329
0.0,640,1.112658
0.0,640,1.747414
0.0,640,4.621728
0.0,640,5.262749
0.0,640,5.900468
0.0,640,8.786134
0.0,640,9.462729
0.0,640,10.138364
0.0,640,13.085421
0.0,640,13.727259
0.0,640,14.376398
0.0,640,15.022164
0.0,640,17.875689
0.0,640,18.521128
0.0,640,19.162562
0.0,640,22.063043
0.0,640,22.707394
0.0,640,23.350542
0.0,640,26.248987
0.0,640,26.890491
0.0,640,27.529931
0.0,640,30.474467
0.0,640,31.156739
0.0,640,31.829494
0.0,640,34.735189
0.0,640,35.383169
0.0,640,36.061176
0.0,640,36.738664
0.0,640,39.587821
0.0,640,40.234522
0.0,640,40.882314
0.0,640,43.717121
0.0,640,44.361774
0.0,640,45.011335
0.0,640,47.914753
0.0,640,48.558236
0.0,640,49.202901
0.0,640,52.10863
0.0,640,52.752907
0.0,640,53.402019
0.0,640,56.323794
0.0,640,56.992609
0.0,640,57.654253
0.0,640,58.322289
0.0,640,61.341387
0.0,640,62.021607
0.0,640,62.690171
0.0,640,65.589419
0.0,640,66.234327
0.0,640,66.885335
0.0,640,69.757142
0.0,640,70.399773
0.0,640,71.040729
0.0,640,73.949097
0.0,640,74.589275
0.0,640,75.236758
0.0,640,78.126795
0.0,640,78.7957
0.0,640,79.469247
0.0,640,80.137426
0.0,640,83.087997
0.0,640,83.785081
0.0,640,84.476596
0.0,640,87.417215
0.0,640,88.066401
0.0,640,88.712934
0.0,640,91.627981
0.0,640,92.304783
0.0,640,92.974023
0.0,640,95.917275
0.0,640,96.61
0.0,640,97.312157
0.0,640,100.292139
0.0,640,100.960685
0.0,640,101.628077
0.0,640,102.303452
0.0,640,105.24084
0.0,640,105.914226
0.0,640,106.582665
0.0,640,109.470919
0.0,640,110.111806
0.0,640,110.753034
0.0,640,113.679542
0.0,640,114.326756
0.0,640,114.973439
0.0,640,117.874135
0.0,640,118.511163
0.0,640,119.226488
0.0,640,122.127952
0.0,640,122.767132
0.0,640,123.407004
0.0,640,124.051972
0.0,640,126.928004
0.0,640,127.566404
0.0,640,128.20573
0.0,640,131.157428
0.0,640,131.820484
0.0,640,132.485767
0.0,640,135.407751
0.0,640,136.079488
0.0,640,136.740114
0.0,640,139.645055
0.0,640,140.314862
0.0,640,140.988906
0.0,640,143.938362
0.0,640,144.609694
0.0,640,145.280554
0.0,640,145.949809
0.0,640,148.886882
0.0,640,149.569959
0.0,640,150.244427
0.0,640,153.197111
0.0,640,153.86514
0.0,640,154.528712
0.0,640,157.484639
0.0,640,158.153496
0.0,640,158.820677
0.0,640,161.724233
0.0,640,162.396754
0.0,640,163.06576
0.0,640,165.997925
0.0,640,166.642415
0.0,640,167.283647
0.0,640,167.922661
0.0,640,170.849707
0.0,640,171.511083
0.0,640,172.17952
0.0,640,175.063077
0.0,640,175.729716
0.0,640,176.398218
0.0,640,179.378279
0.0,640,180.029489
0.0,640,180.673404
0.0,640,183.600086
0.0,640,184.270632
0.0,640,184.940606
0.0,640,187.862775
0.0,640,188.504398
0.0,640,189.144595
0.0,640,189.788075
0.0,640,192.740329
0.0,640,193.410325
0.0,640,194.081053
0.0,640,196.994822
0.0,640,197.631796
0.0,640,198.273587
0.0,640,201.152291
0.0,640,201.792304
0.0,640,202.431412
0.0,640,205.328649
0.0,640,205.970221
0.0,640,206.605597
0.0,640,209.469172
0.0,640,210.122771
0.0,640,210.756433
0.0,640,211.410488
0.0,640,214.270695
0.0,640,214.910618
0.0,640,215.548362
0.0,640,218.456126
0.0,640,219.100777
0.0,640,219.741177
0.0,640,222.611225
0.0,640,223.252052
0.0,640,223.89387
0.0,640,226.749701
0.0,640,227.392816
0.0,640,228.036355
0.0,640,230.957053
0.0,640,231.622813
0.0,640,232.284736
0.573906,303,232.599545
0.0,640,235.519263
0.0,640,236.187363
0.0,640,236.850786
0.0,640,239.834066
0.0,640,240.505046
0.0,640,241.189814
0.0,640,241.85662
0.0,640,244.736833
0.0,640,245.378853
0.0,640,246.015441
0.0,640,248.891054
0.0,640,249.556022
0.0,640,250.220188
0.0,640,253.163366
0.0,640,253.802336
0.0,640,254.444579
0.0,640,257.325438
0.0,640,257.964646
0.0,640,258.602243
0.0,640,261.455965
0.0,640,262.098251
0.0,640,262.735543
0.0,640,263.381284
0.0,640,266.303255
0.0,640,266.942532
0.0,640,267.585921
0.0,640,270.500672
0.0,640,271.167743
0.0,640,271.810727
0.0,640,274.737783
0.0,640,275.413884
0.0,640,276.088103
0.0,640,279.012405
0.0,640,279.656884
0.0,640,280.303062
